,id,Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage,Feiertag_Bereich_enc_0,Feiertag_Bereich_enc_1,Feiertag_Bundesland_enc_0,Feiertag_Bundesland_enc_1,Feiertag_enc_1.0,Feiertag_enc_2.0,Feiertag_enc_3.0,Feiertag_enc_4.0,Feiertag_enc_5.0,Wochentag_enc_1,Wochentag_enc_2,Wochentag_enc_3,Wochentag_enc_4,Wochentag_enc_5,Wochentag_enc_6,Wochentag_enc_7,Monat_1,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Jahr_2013,Jahr_2014,Jahr_2015,Jahr_2016,Jahr_2017,Jahr_2018,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Monat,Saison,Saison_enc_1,Saison_enc_2,Saison_enc_3,Saison_enc_4,Produktgruppe_enc
3530,1804132,2018-04-13,294.37042,6.0,8.7125,15.0,61.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3531,1804142,2018-04-14,394.45557,8.0,7.675,10.0,61.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3532,1804152,2018-04-15,378.03238,8.0,9.5375,7.0,61.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3533,1804162,2018-04-16,251.86151,2.0,13.875,8.0,63.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3534,1804172,2018-04-17,252.85274,0.0,15.25,11.0,0.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3535,1804182,2018-04-18,232.14008,1.0,20.35,11.0,0.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3536,1804192,2018-04-19,257.1367,0.0,23.1125,5.0,0.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3537,1804202,2018-04-20,284.55606,0.0,24.375,13.0,0.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3538,1804212,2018-04-21,408.92114,1.0,15.6625,10.0,5.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3539,1804222,2018-04-22,415.88684,1.0,14.525,11.0,5.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3540,1804232,2018-04-23,242.79675,4.0,14.4,18.0,5.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3541,1804242,2018-04-24,227.77136,5.0,12.0875,21.0,61.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3542,1804252,2018-04-25,226.47598,7.0,9.25,13.0,61.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3543,1804262,2018-04-26,250.82744,6.0,11.0875,18.0,61.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3544,1804272,2018-04-27,274.43027,5.0,13.0875,8.0,0.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3545,1804282,2018-04-28,380.2542,7.0,14.65,8.0,61.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3546,1804292,2018-04-29,426.4479,7.0,8.875,9.0,21.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3547,1804302,2018-04-30,426.9184,7.0,11.55,10.0,95.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,spring,False,True,False,False,Brötchen
3548,1805022,2018-05-02,282.29834,1.0,14.725,9.0,5.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3549,1805032,2018-05-03,286.81744,1.0,12.5,14.0,0.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3550,1805042,2018-05-04,296.7711,0.0,12.1875,10.0,5.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3551,1805052,2018-05-05,335.74915,0.0,14.75,9.0,5.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3552,1805062,2018-05-06,376.9398,0.0,18.9125,10.0,,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3553,1805072,2018-05-07,332.9931,0.0,20.825,11.0,0.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3554,1805082,2018-05-08,334.04492,0.0,22.3875,14.0,5.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3555,1805092,2018-05-09,366.5946,0.0,23.3,12.0,,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3556,1805102,2018-05-10,499.73502,5.0,20.525,9.0,95.0,,Brötchen,Donnerstag,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3557,1805112,2018-05-11,494.2691,1.0,15.1,8.0,,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3558,1805122,2018-05-12,603.3364,5.0,17.3375,10.0,0.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3559,1805132,2018-05-13,569.3572,2.0,17.25,12.0,10.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3560,1805142,2018-05-14,300.1123,0.0,18.8875,11.0,5.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3561,1805152,2018-05-15,317.25674,0.0,18.0,9.0,0.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3562,1805162,2018-05-16,290.48764,5.0,20.5625,13.0,21.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3563,1805172,2018-05-17,335.99844,3.0,15.2875,10.0,5.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3564,1805182,2018-05-18,287.72833,7.0,14.75,9.0,0.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3565,1805192,2018-05-19,496.29312,6.0,14.9125,8.0,0.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3566,1805202,2018-05-20,612.5049,0.0,18.9,13.0,5.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3567,1805222,2018-05-22,439.98306,0.0,20.325,13.0,5.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3568,1805232,2018-05-23,377.17172,0.0,20.1625,10.0,0.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3569,1805242,2018-05-24,442.07706,0.0,20.35,15.0,5.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3570,1805252,2018-05-25,434.5488,0.0,19.775,16.0,5.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3571,1805262,2018-05-26,576.15985,0.0,19.875,11.0,5.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3572,1805272,2018-05-27,551.7859,7.0,16.425,12.0,20.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3573,1805282,2018-05-28,327.61206,2.0,20.2125,10.0,5.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3574,1805292,2018-05-29,362.19788,0.0,23.4625,14.0,5.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3575,1805302,2018-05-30,311.0955,1.0,23.1875,11.0,17.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3576,1805312,2018-05-31,365.99286,0.0,21.8875,14.0,5.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,spring,False,True,False,False,Brötchen
3577,1806012,2018-06-01,391.07635,0.0,21.375,12.0,5.0,,Brötchen,Freitag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3578,1806022,2018-06-02,521.6503,1.0,22.8875,10.0,5.0,,Brötchen,Samstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3579,1806032,2018-06-03,464.73087,7.0,19.275,9.0,0.0,,Brötchen,Sonntag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3580,1806042,2018-06-04,343.42624,5.0,19.25,14.0,20.0,,Brötchen,Montag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3581,1806052,2018-06-05,356.78882,0.0,19.7,10.0,5.0,,Brötchen,Dienstag,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3582,1806062,2018-06-06,365.26114,0.0,22.15,14.0,5.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3583,1806072,2018-06-07,356.37094,0.0,23.6875,10.0,,,Brötchen,Donnerstag,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3584,1806082,2018-06-08,325.48575,0.0,22.7375,9.0,0.0,,Brötchen,Freitag,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3585,1806092,2018-06-09,569.56696,6.0,22.1125,7.0,61.0,,Brötchen,Samstag,,,,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3586,1806102,2018-06-10,493.24133,7.0,19.1,8.0,61.0,,Brötchen,Sonntag,,,,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3587,1806112,2018-06-11,328.00806,6.0,18.5125,15.0,,,Brötchen,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3588,1806122,2018-06-12,329.26328,8.0,15.3125,12.0,20.0,,Brötchen,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3589,1806132,2018-06-13,338.91946,7.0,16.4,14.0,61.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3590,1806142,2018-06-14,332.55048,5.0,20.9,10.0,,,Brötchen,Donnerstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3591,1806152,2018-06-15,345.01736,4.0,19.2,7.0,0.0,,Brötchen,Freitag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3592,1806162,2018-06-16,536.45233,5.0,21.325,7.0,95.0,1.0,Brötchen,Samstag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3593,1806172,2018-06-17,561.16614,5.0,18.275,12.0,61.0,1.0,Brötchen,Sonntag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3594,1806182,2018-06-18,453.77383,7.0,17.6375,9.0,61.0,1.0,Brötchen,Montag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3595,1806192,2018-06-19,439.3877,3.0,19.2375,16.0,21.0,1.0,Brötchen,Dienstag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3596,1806202,2018-06-20,438.20673,3.0,23.65,13.0,0.0,1.0,Brötchen,Mittwoch,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3597,1806212,2018-06-21,425.40805,7.0,11.5625,15.0,65.0,1.0,Brötchen,Donnerstag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3598,1806222,2018-06-22,443.18008,5.0,15.575,20.0,61.0,1.0,Brötchen,Freitag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3599,1806232,2018-06-23,706.4244,7.0,14.3,18.0,61.0,1.0,Brötchen,Samstag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3600,1806242,2018-06-24,579.88763,6.0,16.2375,10.0,21.0,1.0,Brötchen,Sonntag,,,,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3601,1806252,2018-06-25,384.64084,6.0,17.175,13.0,21.0,,Brötchen,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3602,1806262,2018-06-26,353.73596,3.0,20.075,6.0,21.0,,Brötchen,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3603,1806272,2018-06-27,381.32736,0.0,22.0125,11.0,5.0,,Brötchen,Mittwoch,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3604,1806282,2018-06-28,351.5334,0.0,22.125,9.0,0.0,,Brötchen,Donnerstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3605,1806292,2018-06-29,359.4962,0.0,21.85,15.0,5.0,,Brötchen,Freitag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3606,1806302,2018-06-30,535.3321,0.0,21.2375,10.0,5.0,,Brötchen,Samstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,summer,False,False,True,False,Brötchen
3607,1807012,2018-07-01,573.4871,0.0,21.0625,12.0,5.0,,Brötchen,Sonntag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,7,summer,False,False,True,False,Brötchen
3608,1807022,2018-07-02,440.0106,0.0,22.525,11.0,5.0,,Brötchen,Montag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,7,summer,False,False,True,False,Brötchen
3609,1807032,2018-07-03,456.48843,0.0,22.4875,9.0,5.0,,Brötchen,Dienstag,,,,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,7,summer,False,False,True,False,Brötchen
