Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Umsatz_lag_1,Umsatz_lag_7,Umsatz_lag_14,Umsatz_rolling_mean_3,Umsatz_rolling_std_3,Umsatz_rolling_mean_7,Umsatz_rolling_std_7,Ist_Wochenende,Jahreszeit,Regenstaerke,Ist_Feiertag_SH,Ist_Feiertag_Bundesweit,Ist_Schulferien_SH,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
2015-11-23,252.70546,4.0,3.125,8.0,,,Brötchen,Montag,11,2015,154.7555,24.796633,187.2795,147.93687,108.338936,195.897,122.44405,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-23,80.84227,4.0,3.125,8.0,,,Croissant,Montag,11,2015,252.70546,412.3569,101.39926,162.76775,86.21129,148.53778,82.297935,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-23,92.335434,4.0,3.125,8.0,,,Konditorei,Montag,11,2015,80.84227,112.85944,364.0019,141.96106,96.079475,145.60577,84.12618,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-23,219.55504,4.0,3.125,8.0,,,Kuchen,Montag,11,2015,92.335434,147.3892,94.55375,130.91092,76.98285,155.91518,88.67977,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-23,141.2628,4.0,3.125,8.0,,,Saisonbrot,Montag,11,2015,219.55504,254.86287,84.62172,151.05109,64.17215,139.6866,77.206535,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,72.24889,7.0,3.125,14.0,61.0,,Brot,Dienstag,11,2015,141.2628,36.34969,218.27475,144.35558,73.70176,144.81506,70.05987,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,253.43787,7.0,3.125,14.0,61.0,,Brötchen,Dienstag,11,2015,72.24889,154.7555,56.139637,155.64986,91.44726,158.91254,81.403564,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,105.08594,7.0,3.125,14.0,61.0,,Croissant,Dienstag,11,2015,253.43787,252.70546,24.796633,143.5909,96.536705,137.82404,71.58486,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,77.00988,7.0,3.125,14.0,61.0,,Konditorei,Dienstag,11,2015,105.08594,80.84227,412.3569,145.17789,94.80102,137.27655,72.10606,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,200.02657,7.0,3.125,14.0,61.0,,Kuchen,Dienstag,11,2015,77.00988,92.335434,112.85944,127.37413,64.46587,152.661,72.40717,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-24,111.89114,7.0,3.125,14.0,61.0,,Saisonbrot,Dienstag,11,2015,200.02657,219.55504,147.3892,129.64253,63.400394,137.28044,67.06741,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,77.28177,7.0,5.125,7.0,61.0,,Brot,Mittwoch,11,2015,111.89114,141.2628,254.86287,129.73315,63.287632,128.14029,70.69585,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,255.11543,7.0,5.125,7.0,61.0,,Brötchen,Mittwoch,11,2015,77.28177,72.24889,36.34969,148.09612,94.2831,154.26408,79.80088,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,82.00434,7.0,5.125,7.0,61.0,,Croissant,Mittwoch,11,2015,255.11543,253.43787,154.7555,138.13385,101.33654,129.77357,69.99598,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,78.25934,7.0,5.125,7.0,61.0,,Konditorei,Mittwoch,11,2015,82.00434,105.08594,252.70546,138.4597,101.044174,125.94121,72.270386,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,236.81403,7.0,5.125,7.0,61.0,,Kuchen,Mittwoch,11,2015,78.25934,77.00988,80.84227,132.35924,90.47988,148.77037,79.150024,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-25,90.34125,7.0,5.125,7.0,61.0,,Saisonbrot,Mittwoch,11,2015,236.81403,200.02657,92.335434,135.1382,88.26082,133.10104,78.16268,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,88.58643,0.0,5.5,7.0,,,Brot,Donnerstag,11,2015,90.34125,111.89114,219.55504,138.58057,85.077194,129.7718,79.69791,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,275.0949,0.0,5.5,7.0,,,Brötchen,Donnerstag,11,2015,88.58643,77.28177,141.2628,151.34087,107.17774,158.03082,92.09065,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,85.896324,0.0,5.5,7.0,,,Croissant,Donnerstag,11,2015,275.0949,255.11543,72.24889,149.85922,108.46563,133.85666,84.23318,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,108.60099,0.0,5.5,7.0,,,Konditorei,Donnerstag,11,2015,85.896324,82.00434,253.43787,156.53075,103.30524,137.65619,82.07669,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,255.6716,0.0,5.5,7.0,,,Kuchen,Donnerstag,11,2015,108.60099,78.25934,105.08594,150.0563,92.167336,163.0008,87.8661,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-26,154.38666,0.0,5.5,7.0,,,Saisonbrot,Donnerstag,11,2015,255.6716,236.81403,77.00988,172.88641,75.26036,151.22545,81.627106,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,106.092545,7.0,5.25,11.0,,,Brot,Freitag,11,2015,154.38666,90.34125,200.02657,172.05026,76.337906,153.47563,79.867134,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,283.11542,7.0,5.25,11.0,,,Brötchen,Freitag,11,2015,106.092545,88.58643,111.89114,181.19821,91.506386,181.26549,87.04643,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,83.54985,7.0,5.25,11.0,,,Croissant,Freitag,11,2015,283.11542,275.0949,77.28177,157.58594,109.29447,153.90192,82.62921,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,116.45619,7.0,5.25,11.0,,,Konditorei,Freitag,11,2015,83.54985,85.896324,255.11543,161.04048,106.99263,158.26761,79.1723,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,226.83377,7.0,5.25,11.0,,,Kuchen,Freitag,11,2015,116.45619,108.60099,82.00434,142.27994,75.051445,175.158,79.42194,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-27,95.82143,7.0,5.25,11.0,,,Saisonbrot,Freitag,11,2015,226.83377,255.6716,78.25934,146.37047,70.44293,152.32227,75.28681,False,Herbst,,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,107.17981,2.0,6.125,11.0,61.0,,Brot,Samstag,11,2015,95.82143,154.38666,236.81403,143.27834,72.58365,145.57843,77.162,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,403.083,2.0,6.125,11.0,61.0,,Brötchen,Samstag,11,2015,107.17981,106.092545,90.34125,202.02808,174.21127,188.00565,121.018486,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,80.87181,2.0,6.125,11.0,61.0,,Croissant,Samstag,11,2015,403.083,283.11542,88.58643,197.04488,178.91844,159.1137,118.646126,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,150.58574,2.0,6.125,11.0,61.0,,Konditorei,Samstag,11,2015,80.87181,83.54985,275.0949,211.51352,169.52628,168.69025,114.15069,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,254.0207,2.0,6.125,11.0,61.0,,Kuchen,Samstag,11,2015,150.58574,116.45619,85.896324,161.82608,87.119995,188.34233,115.49296,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-28,121.67603,2.0,6.125,11.0,61.0,,Saisonbrot,Samstag,11,2015,254.0207,226.83377,108.60099,175.42749,69.581696,173.3198,116.48663,True,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,58.32022,7.0,8.25,15.0,63.0,,Brot,Sonntag,11,2015,121.67603,95.82143,255.6716,144.67232,99.85635,167.96248,121.403465,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,481.33377,7.0,8.25,15.0,63.0,,Brötchen,Sonntag,11,2015,58.32022,107.17981,154.38666,220.44334,228.14766,221.41304,164.79337,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,114.08614,7.0,8.25,15.0,63.0,,Croissant,Sonntag,11,2015,481.33377,403.083,106.092545,217.91338,229.82643,180.12778,146.92679,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,209.16689,7.0,8.25,15.0,63.0,,Konditorei,Sonntag,11,2015,114.08614,80.87181,283.11542,268.1956,190.60692,198.45564,140.33592,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,286.5598,7.0,8.25,15.0,63.0,,Kuchen,Sonntag,11,2015,209.16689,150.58574,83.54985,203.27095,86.38786,217.88051,142.0062,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-29,92.54322,7.0,8.25,15.0,63.0,,Saisonbrot,Sonntag,11,2015,286.5598,254.0207,116.45619,196.08997,97.66711,194.8123,148.14008,True,Herbst,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,116.15458,5.0,5.75,18.0,61.0,,Brot,Montag,11,2015,92.54322,121.67603,226.83377,165.08588,105.85988,194.02351,148.60835,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,288.12366,5.0,5.75,18.0,61.0,,Brötchen,Montag,11,2015,116.15458,58.32022,95.82143,165.60715,106.75718,226.85258,138.68542,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,97.3531,5.0,5.75,18.0,61.0,,Croissant,Montag,11,2015,288.12366,481.33377,107.17981,167.21045,105.13504,171.9982,87.890366,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,71.29654,5.0,5.75,18.0,61.0,,Konditorei,Montag,11,2015,97.3531,114.08614,403.083,152.25777,118.38239,165.8854,93.87381,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,192.34195,5.0,5.75,18.0,61.0,,Kuchen,Montag,11,2015,71.29654,209.16689,80.87181,120.33053,63.71004,163.48184,92.79006,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-11-30,90.10187,5.0,5.75,18.0,61.0,,Saisonbrot,Montag,11,2015,192.34195,286.5598,150.58574,117.91345,65.13917,135.41641,77.87033,False,Herbst,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,82.6707,6.0,6.75,10.0,21.0,,Brot,Dienstag,12,2015,90.10187,92.54322,254.0207,121.70484,61.286266,134.00606,78.859375,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,251.71022,6.0,6.75,10.0,21.0,,Brötchen,Dienstag,12,2015,82.6707,116.15458,121.67603,141.49426,95.52211,153.37115,89.65057,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,81.42792,6.0,6.75,10.0,21.0,,Croissant,Dienstag,12,2015,251.71022,288.12366,58.32022,138.60295,97.95574,123.843185,69.686966,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,113.67893,6.0,6.75,10.0,21.0,,Konditorei,Dienstag,12,2015,81.42792,97.3531,481.33377,148.93903,90.451485,126.175446,68.92163,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,212.38551,6.0,6.75,10.0,21.0,,Kuchen,Dienstag,12,2015,113.67893,71.29654,114.08614,135.83078,68.23124,146.33101,70.80243,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-01,108.8121,6.0,6.75,10.0,21.0,,Saisonbrot,Dienstag,12,2015,212.38551,192.34195,209.16689,144.95885,58.443886,134.39818,68.76508,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,76.6058,7.0,10.5,9.0,21.0,,Brot,Mittwoch,12,2015,108.8121,90.10187,286.5598,132.60114,70.94696,132.47017,70.38418,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,223.7005,7.0,10.5,9.0,21.0,,Brötchen,Mittwoch,12,2015,76.6058,82.6707,92.54322,136.3728,77.323395,152.61728,73.8526,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,92.93991,7.0,10.5,9.0,21.0,,Croissant,Mittwoch,12,2015,223.7005,251.71022,116.15458,131.08206,80.62463,129.9358,61.73339,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,67.75699,7.0,10.5,9.0,21.0,,Konditorei,Mittwoch,12,2015,92.93991,81.42792,288.12366,128.13246,83.716675,127.98282,63.7084,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,185.86815,7.0,10.5,9.0,21.0,,Kuchen,Mittwoch,12,2015,67.75699,113.67893,97.3531,115.52168,62.209435,138.29556,66.77599,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-02,149.82304,7.0,10.5,9.0,21.0,,Saisonbrot,Mittwoch,12,2015,185.86815,212.38551,71.29654,134.48273,60.53144,129.35806,58.933033,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,105.56333,8.0,9.125,8.0,61.0,,Brot,Donnerstag,12,2015,149.82304,108.8121,192.34195,147.08484,40.222374,128.89397,59.13425,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,271.39352,8.0,9.125,8.0,61.0,,Brötchen,Donnerstag,12,2015,105.56333,76.6058,90.10187,175.59329,85.866135,156.72078,74.31118,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,71.23784,8.0,9.125,8.0,61.0,,Croissant,Donnerstag,12,2015,271.39352,223.7005,82.6707,149.39822,107.035965,134.9404,73.74874,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,95.458855,8.0,9.125,8.0,61.0,,Konditorei,Donnerstag,12,2015,71.23784,92.93991,251.71022,146.03008,109.241295,135.30025,73.51543,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,228.06232,8.0,9.125,8.0,61.0,,Kuchen,Donnerstag,12,2015,95.458855,67.75699,81.42792,131.58633,84.42378,158.201,73.93545,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-03,127.7023,8.0,9.125,8.0,61.0,,Saisonbrot,Donnerstag,12,2015,228.06232,185.86815,113.67893,150.40782,69.156166,149.8916,73.57545,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,131.86372,6.0,9.25,17.0,61.0,,Brot,Freitag,12,2015,127.7023,149.82304,212.38551,162.54279,56.77972,147.32599,73.89069,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,223.00493,6.0,9.25,17.0,61.0,,Brötchen,Freitag,12,2015,131.86372,105.56333,108.8121,160.85698,53.861904,164.10336,76.1269,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,71.33872,6.0,9.25,17.0,61.0,,Croissant,Freitag,12,2015,223.00493,271.39352,76.6058,142.06912,76.3464,135.5241,66.015785,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,77.64044,6.0,9.25,17.0,61.0,,Konditorei,Freitag,12,2015,71.33872,71.23784,223.7005,123.9947,85.803246,136.43875,65.01339,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,180.02336,6.0,9.25,17.0,61.0,,Kuchen,Freitag,12,2015,77.64044,95.458855,92.93991,109.66751,61.01137,148.5194,63.978012,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-04,63.238327,6.0,9.25,17.0,61.0,,Saisonbrot,Freitag,12,2015,180.02336,228.06232,67.75699,106.96738,63.676823,124.973114,60.0332,False,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,76.81683,6.0,9.0,14.0,61.0,,Brot,Samstag,12,2015,63.238327,127.7023,185.86815,106.69284,63.867973,117.703766,62.670547,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,376.38727,6.0,9.0,14.0,61.0,,Brötchen,Samstag,12,2015,76.81683,131.86372,149.82304,172.14748,177.0071,152.6357,116.71943,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,88.19071,6.0,9.0,14.0,61.0,,Croissant,Samstag,12,2015,376.38727,223.00493,105.56333,180.46494,169.769,133.37653,114.26976,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,95.30281,6.0,9.0,14.0,61.0,,Konditorei,Samstag,12,2015,88.19071,71.33872,271.39352,186.62692,164.37575,136.79996,112.4458,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,201.4365,6.0,9.0,14.0,61.0,,Kuchen,Samstag,12,2015,95.30281,77.64044,71.23784,128.31,63.429157,154.4851,111.32013,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-05,128.6565,6.0,9.0,14.0,61.0,,Saisonbrot,Samstag,12,2015,201.4365,180.02336,95.458855,141.7986,54.27362,147.14699,111.0488,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,60.034264,7.0,10.875,19.0,20.0,,Brot,Sonntag,12,2015,128.6565,63.238327,228.06232,130.04242,70.7113,146.68927,111.458145,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,491.74582,7.0,10.875,19.0,20.0,,Brötchen,Sonntag,12,2015,60.034264,76.81683,127.7023,226.8122,231.99057,205.96484,165.39056,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,127.24443,7.0,10.875,19.0,20.0,,Croissant,Sonntag,12,2015,491.74582,376.38727,131.86372,226.3415,232.29053,170.373,148.55406,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,149.60986,7.0,10.875,19.0,20.0,,Konditorei,Sonntag,12,2015,127.24443,88.19071,223.00493,256.20004,204.29492,179.14717,144.65369,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,219.76973,7.0,10.875,19.0,20.0,,Kuchen,Sonntag,12,2015,149.60986,95.30281,71.33872,165.54134,48.276203,196.92816,140.21133,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-06,73.953415,7.0,10.875,19.0,20.0,,Saisonbrot,Sonntag,12,2015,219.76973,201.4365,77.64044,147.77766,72.92542,178.7163,147.61215,True,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,88.56259,6.0,8.25,3.0,,,Brot,Montag,12,2015,73.953415,128.6565,180.02336,127.42858,80.3027,172.98859,150.62544,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,238.5878,6.0,8.25,3.0,,,Brötchen,Montag,12,2015,88.56259,60.034264,63.238327,133.70126,91.12763,198.49623,143.24701,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,60.97505,6.0,8.25,3.0,,,Croissant,Montag,12,2015,238.5878,491.74582,76.81683,129.37515,95.58149,136.95755,70.14975,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,87.989975,6.0,8.25,3.0,,,Konditorei,Montag,12,2015,60.97505,127.24443,376.38727,129.18428,95.70423,131.34978,72.58245,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,152.5097,6.0,8.25,3.0,,,Kuchen,Montag,12,2015,87.989975,149.60986,88.19071,100.49158,47.030476,131.76404,72.7122,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-07,28.672884,6.0,8.25,3.0,,,Saisonbrot,Montag,12,2015,152.5097,219.76973,95.30281,89.72419,61.936623,104.464485,69.986084,False,Winter,,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,81.92086,0.0,10.75,8.0,0.0,,Brot,Dienstag,12,2015,28.672884,73.953415,201.4365,87.70115,62.120434,105.60269,69.470055,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,259.23737,0.0,10.75,8.0,0.0,,Brötchen,Dienstag,12,2015,81.92086,88.56259,128.6565,123.27704,120.71763,129.9848,89.543625,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,94.020935,0.0,10.75,8.0,0.0,,Croissant,Dienstag,12,2015,259.23737,238.5878,60.034264,145.05972,99.06566,109.3324,75.962166,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,106.64523,0.0,10.75,8.0,0.0,,Konditorei,Dienstag,12,2015,94.020935,60.97505,491.74582,153.30118,91.96032,115.856705,73.02091,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,210.74954,0.0,10.75,8.0,0.0,,Kuchen,Dienstag,12,2015,106.64523,87.989975,127.24443,137.13857,64.06071,133.39378,79.65297,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-08,115.934235,0.0,10.75,8.0,0.0,,Saisonbrot,Dienstag,12,2015,210.74954,152.5097,149.60986,144.44301,57.61067,128.16872,79.38921,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,72.71229,3.0,8.75,12.0,21.0,,Brot,Mittwoch,12,2015,115.934235,28.672884,219.76973,133.13202,70.60732,134.46007,71.548134,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,261.96783,3.0,8.75,12.0,21.0,,Brötchen,Mittwoch,12,2015,72.71229,81.92086,73.953415,150.20479,99.17292,160.18106,81.221596,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,85.989494,3.0,8.75,12.0,21.0,,Croissant,Mittwoch,12,2015,261.96783,259.23737,88.56259,140.2232,105.64273,135.43137,71.8634,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,136.7732,3.0,8.75,12.0,21.0,,Konditorei,Mittwoch,12,2015,85.989494,94.020935,238.5878,161.57684,90.57323,141.53883,69.536514,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,182.81277,3.0,8.75,12.0,21.0,,Kuchen,Mittwoch,12,2015,136.7732,106.64523,60.97505,135.19182,48.431007,152.4199,69.124466,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-09,93.86569,3.0,8.75,12.0,21.0,,Saisonbrot,Mittwoch,12,2015,182.81277,210.74954,87.989975,137.81721,44.48273,135.72221,66.7629,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,87.3497,7.0,6.625,13.0,21.0,,Brot,Donnerstag,12,2015,93.86569,115.934235,152.5097,121.34272,53.33423,131.63872,69.01125,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,275.87103,7.0,6.625,13.0,21.0,,Brötchen,Donnerstag,12,2015,87.3497,72.71229,28.672884,152.36214,107.011444,160.66139,81.65961,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,100.92037,7.0,6.625,13.0,21.0,,Croissant,Donnerstag,12,2015,275.87103,261.96783,81.92086,154.7137,105.14449,137.6546,70.25021,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,93.603905,7.0,6.625,13.0,21.0,,Konditorei,Donnerstag,12,2015,100.92037,85.989494,259.23737,156.79843,103.18476,138.74239,69.37033,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,217.21072,7.0,6.625,13.0,21.0,,Kuchen,Donnerstag,12,2015,93.603905,136.7732,94.020935,137.245,69.3489,150.23346,75.3907,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-10,111.66669,7.0,6.625,13.0,21.0,,Saisonbrot,Donnerstag,12,2015,217.21072,182.81277,106.64523,140.8271,66.76383,140.06973,75.061554,False,Winter,Kein Regen,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,73.56276,5.0,6.125,11.0,63.0,,Brot,Freitag,12,2015,111.66669,93.86569,210.74954,134.14673,74.41571,137.16931,77.4972,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,257.9958,5.0,6.125,11.0,63.0,,Brötchen,Freitag,12,2015,73.56276,87.3497,115.934235,147.74174,97.365,161.54732,85.62703,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,82.29084,5.0,6.125,11.0,63.0,,Croissant,Freitag,12,2015,257.9958,275.87103,72.71229,137.9498,104.054436,133.893,72.85863,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,106.58688,5.0,6.125,11.0,63.0,,Konditorei,Freitag,12,2015,82.29084,100.92037,261.96783,148.95784,95.207825,134.70251,72.461624,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,181.81894,5.0,6.125,11.0,63.0,,Kuchen,Freitag,12,2015,106.58688,93.603905,85.989494,123.56555,51.890915,147.30466,71.790535,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-11,110.98269,5.0,6.125,11.0,63.0,,Saisonbrot,Freitag,12,2015,181.81894,217.21072,136.7732,133.1295,42.22353,132.12923,65.50275,False,Winter,Mäßig,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,116.37771,3.0,6.875,10.0,61.0,,Brot,Samstag,12,2015,110.98269,111.66669,182.81277,136.39311,39.432297,132.80223,65.28129,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,416.86575,3.0,6.875,10.0,61.0,,Brötchen,Samstag,12,2015,116.37771,73.56276,93.86569,214.74205,175.06505,181.84552,119.663376,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,130.37604,3.0,6.875,10.0,61.0,,Croissant,Samstag,12,2015,416.86575,257.9958,87.3497,221.2065,169.59038,163.61412,115.786804,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,123.851974,3.0,6.875,10.0,61.0,,Konditorei,Samstag,12,2015,130.37604,82.29084,275.87103,223.69792,167.32005,169.55142,111.92281,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,263.3712,3.0,6.875,10.0,61.0,,Kuchen,Samstag,12,2015,123.851974,106.58688,100.92037,172.53307,78.73572,191.94919,112.90578,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-12,161.4143,3.0,6.875,10.0,61.0,,Saisonbrot,Samstag,12,2015,263.3712,181.81894,93.603905,182.87915,72.193886,189.03424,113.472885,True,Winter,Leicht,True,True,True,False,False,False,False,False,False,False,False
2015-12-13,56.543716,1.0,5.25,9.0,,,Brot,Sonntag,12,2015,161.4143,110.98269,217.21072,160.44307,103.41715,181.25723,121.30876,True,Winter,,True,True,True,False,False,False,False,False,False,False,False
