id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
1703223,2017-03-22,3,101.65498,0,10.75,11,0,,Croissant,Mittwoch,3,2017,,,,False,False,False,False,False,False,False,False
1703233,2017-03-23,3,81.39535,4,8.125,11,,,Croissant,Donnerstag,3,2017,,,,False,False,False,False,False,False,False,False
1703243,2017-03-24,3,92.397095,0,10.5,7,0,,Croissant,Freitag,3,2017,,,,False,False,False,False,False,False,False,False
1703253,2017-03-25,3,142.80894,3,9.875,12,0,,Croissant,Samstag,3,2017,,,,False,False,False,False,False,False,False,False
1703263,2017-03-26,3,147.74937,3,9.375,7,0,,Croissant,Sonntag,3,2017,,,,False,False,False,False,False,False,False,False
1703273,2017-03-27,3,105.11912,0,12.5,11,10,,Croissant,Montag,3,2017,,,,False,False,False,False,False,False,False,False
1703283,2017-03-28,3,141.68454,0,13.875,7,0,,Croissant,Dienstag,3,2017,,,,False,False,False,False,False,False,False,False
1703293,2017-03-29,3,115.38155,8,10.0,13,21,,Croissant,Mittwoch,3,2017,,,,False,False,False,False,False,False,False,False
1703303,2017-03-30,3,115.06301,7,16.0,12,61,,Croissant,Donnerstag,3,2017,,,,False,False,False,False,False,False,False,False
1703313,2017-03-31,3,157.482,0,19.75,7,,,Croissant,Freitag,3,2017,,,,False,False,False,False,False,False,False,False
1704013,2017-04-01,3,211.75583,2,15.75,7,0,,Croissant,Samstag,4,2017,,,,False,False,False,False,False,False,False,False
1704023,2017-04-02,3,188.06427,2,13.375,13,0,,Croissant,Sonntag,4,2017,,,,False,False,False,False,False,False,False,False
1704033,2017-04-03,3,101.17387,2,10.375,8,,,Croissant,Montag,4,2017,,,,False,False,False,False,False,False,False,False
1704043,2017-04-04,3,144.48225,2,12.625,8,0,,Croissant,Dienstag,4,2017,,,,False,False,False,False,False,False,False,False
1704053,2017-04-05,3,94.32634,5,9.875,18,21,,Croissant,Mittwoch,4,2017,,,,False,False,False,False,False,False,False,False
1704063,2017-04-06,3,118.869514,6,10.0,17,0,,Croissant,Donnerstag,4,2017,,,,False,False,False,False,False,False,False,False
1704073,2017-04-07,3,128.8411,6,11.125,18,20,,Croissant,Freitag,4,2017,,,,False,False,False,False,False,False,False,False
1704083,2017-04-08,3,215.92934,7,10.875,12,,,Croissant,Samstag,4,2017,,,,False,False,False,False,False,False,False,False
1704093,2017-04-09,3,207.68512,0,16.0,9,5,,Croissant,Sonntag,4,2017,,,,False,False,False,False,False,False,False,False
1704103,2017-04-10,3,180.18523,7,9.5,19,21,,Croissant,Montag,4,2017,,,,False,False,False,False,False,False,False,False
1704113,2017-04-11,3,178.85722,5,8.75,18,21,,Croissant,Dienstag,4,2017,,,,False,False,False,False,False,False,False,False
1704123,2017-04-12,3,140.5371,7,8.75,13,61,,Croissant,Mittwoch,4,2017,,,,False,False,False,False,False,False,False,False
1704133,2017-04-13,3,238.93565,7,9.0,18,61,,Croissant,Donnerstag,4,2017,,,,False,False,False,False,False,False,False,False
1704153,2017-04-15,3,355.35602,6,8.125,23,63,,Croissant,Samstag,4,2017,,,,False,False,False,False,False,False,False,False
1704163,2017-04-16,3,208.02808,7,6.875,7,61,,Croissant,Sonntag,4,2017,,,,False,False,False,False,False,False,False,False
1704173,2017-04-17,3,220.82283,6,6.25,10,61,,Croissant,Montag,4,2017,bundesweit,Schleswig-Holstein,Ostermontag,False,False,False,False,False,False,False,False
1704183,2017-04-18,3,174.40503,4,5.625,15,,,Croissant,Dienstag,4,2017,,,,False,False,False,False,False,False,False,False
1704193,2017-04-19,3,166.27095,0,6.375,10,0,,Croissant,Mittwoch,4,2017,,,,False,False,False,False,False,False,False,False
1704203,2017-04-20,3,158.44357,7,8.25,12,,,Croissant,Donnerstag,4,2017,,,,False,False,False,False,False,False,False,False
1704213,2017-04-21,3,172.18231,7,11.875,19,61,,Croissant,Freitag,4,2017,,,,False,False,False,False,False,False,False,False
1704223,2017-04-22,3,142.25082,5,7.5,21,61,,Croissant,Samstag,4,2017,,,,False,False,False,False,False,False,False,False
1704233,2017-04-23,3,128.01112,4,7.875,20,21,,Croissant,Sonntag,4,2017,,,,False,False,False,False,False,False,False,False
1704243,2017-04-24,3,110.81568,7,8.875,17,63,,Croissant,Montag,4,2017,,,,False,False,False,False,False,False,False,False
1704253,2017-04-25,3,90.84248,5,5.5,15,69,,Croissant,Dienstag,4,2017,,,,False,False,False,False,False,False,False,False
1704263,2017-04-26,3,91.979935,6,7.625,7,61,,Croissant,Mittwoch,4,2017,,,,False,False,False,False,False,False,False,False
1704273,2017-04-27,3,86.54144,6,8.625,13,61,,Croissant,Donnerstag,4,2017,,,,False,False,False,False,False,False,False,False
1704283,2017-04-28,3,91.62061,7,8.625,10,61,,Croissant,Freitag,4,2017,,,,False,False,False,False,False,False,False,False
1704293,2017-04-29,3,142.66867,4,7.125,9,61,,Croissant,Samstag,4,2017,,,,False,False,False,False,False,False,False,False
1704303,2017-04-30,3,263.07495,1,11.875,12,0,,Croissant,Sonntag,4,2017,,,,False,False,False,False,False,False,False,False
1705023,2017-05-02,3,121.933716,2,10.875,21,5,,Croissant,Dienstag,5,2017,,,,False,False,False,False,False,False,False,False
1705033,2017-05-03,3,119.10687,3,11.25,20,5,,Croissant,Mittwoch,5,2017,,,,False,False,False,False,False,False,False,False
1705043,2017-05-04,3,74.63287,7,10.625,19,,,Croissant,Donnerstag,5,2017,,,,False,False,False,False,False,False,False,False
1705053,2017-05-05,3,78.62835,7,8.25,15,61,,Croissant,Freitag,5,2017,,,,False,False,False,False,False,False,False,False
1705063,2017-05-06,3,187.8934,7,11.0,7,0,,Croissant,Samstag,5,2017,,,,False,False,False,False,False,False,False,False
1705073,2017-05-07,3,199.33936,0,17.125,9,0,,Croissant,Sonntag,5,2017,,,,False,False,False,False,False,False,False,False
1705083,2017-05-08,3,93.53463,1,9.75,19,5,,Croissant,Montag,5,2017,,,,False,False,False,False,False,False,False,False
1705093,2017-05-09,3,150.63031,4,10.0,12,,,Croissant,Dienstag,5,2017,,,,False,False,False,False,False,False,False,False
1705103,2017-05-10,3,119.91196,7,9.25,11,61,,Croissant,Mittwoch,5,2017,,,,False,False,False,False,False,False,False,False
1705113,2017-05-11,3,131.24472,0,13.375,14,,,Croissant,Donnerstag,5,2017,,,,False,False,False,False,False,False,False,False
1705123,2017-05-12,3,126.14334,7,12.75,13,61,,Croissant,Freitag,5,2017,,,,False,False,False,False,False,False,False,False
1705133,2017-05-13,3,209.80853,6,17.875,6,21,,Croissant,Samstag,5,2017,,,,False,False,False,False,False,False,False,False
1705143,2017-05-14,3,243.83914,2,18.75,12,0,,Croissant,Sonntag,5,2017,,,,False,False,False,False,False,False,False,False
1705153,2017-05-15,3,128.7324,3,17.375,9,0,,Croissant,Montag,5,2017,,,,False,False,False,False,False,False,False,False
1705163,2017-05-16,3,124.65172,7,14.125,8,61,,Croissant,Dienstag,5,2017,,,,False,False,False,False,False,False,False,False
1705173,2017-05-17,3,100.50918,6,23.125,7,,,Croissant,Mittwoch,5,2017,,,,False,False,False,False,False,False,False,False
1705183,2017-05-18,3,106.689064,4,23.125,12,,,Croissant,Donnerstag,5,2017,,,,False,False,False,False,False,False,False,False
1705193,2017-05-19,3,122.084206,6,17.375,7,21,,Croissant,Freitag,5,2017,,,,False,False,False,False,False,False,False,False
1705203,2017-05-20,3,182.26152,4,16.0,12,,,Croissant,Samstag,5,2017,,,,False,False,False,False,False,False,False,False
1705213,2017-05-21,3,227.6727,1,18.625,12,,,Croissant,Sonntag,5,2017,,,,False,False,False,False,False,False,False,False
1705223,2017-05-22,3,128.57582,0,17.75,9,,,Croissant,Montag,5,2017,,,,False,False,False,False,False,False,False,False
1705233,2017-05-23,3,110.22548,4,22.125,15,95,,Croissant,Dienstag,5,2017,,,,False,False,False,False,False,False,False,False
1705243,2017-05-24,3,133.61673,3,17.125,18,0,,Croissant,Mittwoch,5,2017,,,,False,False,False,False,False,False,False,False
1705253,2017-05-25,3,210.54852,2,18.875,12,,,Croissant,Donnerstag,5,2017,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False
1705263,2017-05-26,3,214.84499,0,20.75,6,0,,Croissant,Freitag,5,2017,,,,False,False,False,False,False,False,False,False
1705273,2017-05-27,3,242.80264,0,24.75,7,,,Croissant,Samstag,5,2017,,,,False,False,False,False,False,False,False,False
1705283,2017-05-28,3,258.8752,1,22.375,14,61,,Croissant,Sonntag,5,2017,,,,False,False,False,False,False,False,False,False
1705293,2017-05-29,3,143.87001,5,18.75,7,0,,Croissant,Montag,5,2017,,,,False,False,False,False,False,False,False,False
1705303,2017-05-30,3,99.528824,6,20.5,14,5,,Croissant,Dienstag,5,2017,,,,False,False,False,False,False,False,False,False
1705313,2017-05-31,3,137.59631,5,15.5,18,5,,Croissant,Mittwoch,5,2017,,,,False,False,False,False,False,False,False,False
1706013,2017-06-01,3,131.18593,0,17.375,12,5,,Croissant,Donnerstag,6,2017,,,,False,False,False,False,False,False,False,False
1706023,2017-06-02,3,108.539696,0,20.25,9,,,Croissant,Freitag,6,2017,,,,False,False,False,False,False,False,False,True
1706033,2017-06-03,3,202.32741,7,17.5,5,61,,Croissant,Samstag,6,2017,,,,False,False,False,False,False,False,False,True
1706043,2017-06-04,3,213.1219,5,17.125,14,61,,Croissant,Sonntag,6,2017,,,,False,False,False,False,False,False,False,True
1706053,2017-06-05,3,300.22345,1,20.125,9,0,,Croissant,Montag,6,2017,bundesweit,Schleswig-Holstein,Pfingstmontag,False,False,False,False,False,False,False,True
1706063,2017-06-06,3,140.56554,4,21.625,10,61,,Croissant,Dienstag,6,2017,,,,False,False,False,False,False,False,False,False
1706073,2017-06-07,3,162.15314,7,12.25,14,63,,Croissant,Mittwoch,6,2017,,,,False,False,False,False,False,False,False,False
1706083,2017-06-08,3,118.53676,7,14.875,8,61,,Croissant,Donnerstag,6,2017,,,,True,False,False,False,False,False,False,False
1706093,2017-06-09,3,163.06967,6,20.25,14,95,,Croissant,Freitag,6,2017,,,,True,False,False,False,False,False,False,False
1706103,2017-06-10,3,210.97517,5,19.25,10,0,,Croissant,Samstag,6,2017,,,,True,False,False,False,False,True,False,False
1706113,2017-06-11,3,215.17165,2,25.0,11,,,Croissant,Sonntag,6,2017,,,,True,False,False,False,False,True,False,False
1706123,2017-06-12,3,133.14565,7,16.25,16,61,,Croissant,Montag,6,2017,,,,False,False,False,False,False,True,False,False
1706133,2017-06-13,3,144.13786,6,16.125,16,21,,Croissant,Dienstag,6,2017,,,,False,False,False,False,False,True,False,False
1706143,2017-06-14,3,141.31024,7,19.125,9,,,Croissant,Mittwoch,6,2017,,,,False,False,False,False,False,True,False,False
1706153,2017-06-15,3,149.09795,3,22.75,6,21,,Croissant,Donnerstag,6,2017,,,,False,False,False,False,False,True,False,False
1706163,2017-06-16,3,188.19,5,17.375,20,21,,Croissant,Freitag,6,2017,,,,False,False,False,False,False,True,False,False
1706173,2017-06-17,3,289.3764,0,20.125,15,0,1,Croissant,Samstag,6,2017,,,,False,False,False,True,False,True,False,False
1706183,2017-06-18,3,301.3506,2,24.25,9,,1,Croissant,Sonntag,6,2017,,,,False,False,False,True,False,True,False,False
1706193,2017-06-19,3,211.58325,1,25.375,7,0,1,Croissant,Montag,6,2017,,,,False,False,False,True,False,True,False,False
1706203,2017-06-20,3,181.24068,0,20.75,12,0,1,Croissant,Dienstag,6,2017,,,,False,False,False,True,False,True,False,False
1706213,2017-06-21,3,181.54735,3,18.75,10,,1,Croissant,Mittwoch,6,2017,,,,False,False,False,True,False,True,False,False
1706223,2017-06-22,3,143.49068,3,20.25,10,95,1,Croissant,Donnerstag,6,2017,,,,False,False,False,True,False,True,False,False
1706233,2017-06-23,3,172.3444,7,17.25,14,61,1,Croissant,Freitag,6,2017,,,,False,False,False,True,False,True,False,False
1706243,2017-06-24,3,367.63278,6,17.875,19,61,1,Croissant,Samstag,6,2017,,,,False,False,False,True,False,True,False,False
1706253,2017-06-25,3,257.37247,7,17.25,16,20,1,Croissant,Sonntag,6,2017,,,,False,False,False,True,False,True,False,False
1706263,2017-06-26,3,161.6487,3,17.375,16,21,,Croissant,Montag,6,2017,,,,False,False,False,False,False,True,False,False
1706273,2017-06-27,3,134.93346,3,16.375,9,,,Croissant,Dienstag,6,2017,,,,False,False,False,False,False,True,False,False
1706283,2017-06-28,3,185.5732,6,19.75,18,,,Croissant,Mittwoch,6,2017,,,,False,False,False,False,False,True,False,False
1706293,2017-06-29,3,155.22191,7,17.875,8,61,,Croissant,Donnerstag,6,2017,,,,False,False,False,False,False,True,False,False
1706303,2017-06-30,3,126.129234,7,14.875,11,63,,Croissant,Freitag,6,2017,,,,False,False,False,False,False,True,False,False
1707013,2017-07-01,3,183.86426,7,17.625,10,21,,Croissant,Samstag,7,2017,,,,False,False,False,False,False,True,False,False
1707023,2017-07-02,3,246.33842,7,17.125,18,21,,Croissant,Sonntag,7,2017,,,,False,False,False,False,False,True,False,False
1707033,2017-07-03,3,187.71776,7,18.625,14,95,,Croissant,Montag,7,2017,,,,False,False,False,False,False,True,False,False
1707053,2017-07-05,3,199.1638,2,19.0,9,,,Croissant,Mittwoch,7,2017,,,,False,False,False,False,False,True,False,False
1707063,2017-07-06,3,188.91776,0,18.375,8,,,Croissant,Donnerstag,7,2017,,,,False,False,False,False,False,True,False,False
1707073,2017-07-07,3,192.72797,5,20.625,7,61,,Croissant,Freitag,7,2017,,,,False,False,False,False,False,True,False,False
1707083,2017-07-08,3,241.18744,4,20.625,16,21,,Croissant,Samstag,7,2017,,,,False,False,False,False,False,True,False,False
1707093,2017-07-09,3,329.24805,1,19.125,9,,,Croissant,Sonntag,7,2017,,,,False,False,False,False,False,True,False,False
1707103,2017-07-10,3,177.45393,7,17.5,6,61,,Croissant,Montag,7,2017,,,,False,False,False,False,False,True,False,False
1707113,2017-07-11,3,168.296,6,19.875,11,95,,Croissant,Dienstag,7,2017,,,,False,False,False,False,False,True,False,False
1707123,2017-07-12,3,154.14523,7,14.75,12,61,,Croissant,Mittwoch,7,2017,,,,False,False,False,False,False,True,False,False
1707133,2017-07-13,3,189.58073,6,16.875,15,,,Croissant,Donnerstag,7,2017,,,,False,False,False,False,False,True,False,False
1707143,2017-07-14,3,183.6917,3,19.5,8,,,Croissant,Freitag,7,2017,,,,False,False,False,False,False,True,False,False
1707153,2017-07-15,3,245.41748,7,18.75,10,21,,Croissant,Samstag,7,2017,,,,False,False,False,False,False,True,False,False
1707163,2017-07-16,3,285.65985,8,17.375,9,61,,Croissant,Sonntag,7,2017,,,,False,False,False,False,False,True,False,False
1707173,2017-07-17,3,210.55606,6,18.5,12,,,Croissant,Montag,7,2017,,,,False,False,False,False,False,True,False,False
1707183,2017-07-18,3,210.03519,5,18.75,7,,,Croissant,Dienstag,7,2017,,,,False,False,False,False,False,True,False,False
1707193,2017-07-19,3,264.26218,1,22.5,13,0,,Croissant,Mittwoch,7,2017,,,,False,False,False,False,False,True,False,False
1707203,2017-07-20,3,231.13756,7,21.5,5,61,,Croissant,Donnerstag,7,2017,,,,False,False,False,False,False,True,False,False
1707213,2017-07-21,3,240.00969,2,20.5,10,,,Croissant,Freitag,7,2017,,,,False,False,False,False,False,True,False,False
1707223,2017-07-22,3,311.7973,7,18.5,9,63,,Croissant,Samstag,7,2017,,,,False,False,False,False,False,True,False,False
1707233,2017-07-23,3,270.8928,6,19.375,12,61,,Croissant,Sonntag,7,2017,,,,False,False,False,False,False,True,False,False
1707243,2017-07-24,3,319.71924,7,18.75,10,21,,Croissant,Montag,7,2017,,,,False,False,False,False,False,True,False,False
1707253,2017-07-25,3,256.66922,7,16.25,16,63,,Croissant,Dienstag,7,2017,,,,False,False,False,False,False,True,False,False
1707263,2017-07-26,3,287.61157,0,20.875,10,,,Croissant,Mittwoch,7,2017,,,,False,False,False,False,False,True,False,False
1707273,2017-07-27,3,264.34775,6,19.5,10,61,,Croissant,Donnerstag,7,2017,,,,False,False,False,False,False,True,False,False
1707283,2017-07-28,3,291.8691,6,18.125,17,61,,Croissant,Freitag,7,2017,,,,False,False,False,False,False,True,False,False
1707293,2017-07-29,3,367.88617,5,19.625,11,61,,Croissant,Samstag,7,2017,,,,False,False,False,False,False,True,False,False
1707303,2017-07-30,3,322.25015,5,24.0,11,61,,Croissant,Sonntag,7,2017,,,,False,False,False,False,False,True,False,False
1707313,2017-07-31,3,294.7218,2,22.75,9,,,Croissant,Montag,7,2017,,,,False,False,False,False,False,True,False,False
1708013,2017-08-01,3,294.8727,6,21.375,7,21,,Croissant,Dienstag,8,2017,,,,False,False,False,False,False,True,False,False
1708023,2017-08-02,3,304.11612,5,21.375,8,61,,Croissant,Mittwoch,8,2017,,,,False,False,False,False,False,True,False,False
1708033,2017-08-03,3,290.5005,7,20.125,10,95,,Croissant,Donnerstag,8,2017,,,,False,False,False,False,False,True,False,False
1708043,2017-08-04,3,296.33,6,19.625,18,21,,Croissant,Freitag,8,2017,,,,False,False,False,False,False,True,False,False
1708053,2017-08-05,3,323.64044,4,20.125,12,,,Croissant,Samstag,8,2017,,,,False,False,False,False,False,True,False,False
1708063,2017-08-06,3,306.78897,3,18.5,13,21,,Croissant,Sonntag,8,2017,,,,False,False,False,False,False,True,False,False
1708073,2017-08-07,3,279.60504,2,22.4875,8,,,Croissant,Montag,8,2017,,,,False,False,False,False,False,True,False,False
1708083,2017-08-08,3,325.7509,6,23.0625,8,21,,Croissant,Dienstag,8,2017,,,,False,False,False,False,False,True,False,False
1708093,2017-08-09,3,294.9871,1,21.125,11,0,,Croissant,Mittwoch,8,2017,,,,False,False,False,False,False,True,False,False
1708103,2017-08-10,3,247.41884,6,19.6,9,,,Croissant,Donnerstag,8,2017,,,,False,False,False,False,False,True,False,False
1708113,2017-08-11,3,231.41873,7,16.375,8,61,,Croissant,Freitag,8,2017,,,,False,False,False,False,False,True,False,False
1708123,2017-08-12,3,293.2121,7,15.5625,8,61,,Croissant,Samstag,8,2017,,,,False,False,False,False,False,True,False,False
1708133,2017-08-13,3,317.98184,4,17.825,11,21,,Croissant,Sonntag,8,2017,,,,False,False,False,False,False,True,False,False
1708143,2017-08-14,3,235.0735,1,18.6375,12,0,,Croissant,Montag,8,2017,,,,False,False,False,False,False,True,False,False
1708153,2017-08-15,3,256.47775,2,25.0625,9,,,Croissant,Dienstag,8,2017,,,,False,False,False,False,False,True,False,False
1708163,2017-08-16,3,223.34267,3,20.8625,8,0,,Croissant,Mittwoch,8,2017,,,,False,False,False,False,False,True,False,False
1708173,2017-08-17,3,196.01753,5,21.8,10,63,,Croissant,Donnerstag,8,2017,,,,False,False,False,False,False,True,False,False
1708183,2017-08-18,3,222.03717,6,19.6625,7,0,,Croissant,Freitag,8,2017,,,,False,False,False,False,False,True,False,False
1708193,2017-08-19,3,237.46866,5,16.9375,11,63,,Croissant,Samstag,8,2017,,,,False,False,False,False,False,True,False,False
1708203,2017-08-20,3,290.67087,6,16.0125,10,61,,Croissant,Sonntag,8,2017,,,,False,False,False,False,False,True,False,False
1708213,2017-08-21,3,206.04346,7,17.2,15,61,,Croissant,Montag,8,2017,,,,False,False,False,False,False,True,False,False
1708223,2017-08-22,3,184.44429,4,17.6125,11,,,Croissant,Dienstag,8,2017,,,,False,False,False,False,False,True,False,False
1708233,2017-08-23,3,217.364,0,19.4375,9,5,,Croissant,Mittwoch,8,2017,,,,False,False,False,False,False,True,False,False
1708243,2017-08-24,3,198.89981,3,19.4875,14,21,,Croissant,Donnerstag,8,2017,,,,False,False,False,False,False,True,False,False
1708253,2017-08-25,3,187.8666,3,19.7625,13,,,Croissant,Freitag,8,2017,,,,False,False,False,False,False,True,False,False
1708263,2017-08-26,3,252.88885,4,19.525,7,0,,Croissant,Samstag,8,2017,,,,False,False,False,False,False,True,False,False
1708273,2017-08-27,3,213.99428,4,19.6625,13,21,,Croissant,Sonntag,8,2017,,,,False,False,False,False,False,True,False,False
1708283,2017-08-28,3,178.4164,4,20.5375,5,,,Croissant,Montag,8,2017,,,,False,False,False,False,False,True,False,False
1708293,2017-08-29,3,178.16856,0,24.6,9,,,Croissant,Dienstag,8,2017,,,,False,False,False,False,False,True,False,False
1708303,2017-08-30,3,146.9475,6,20.0,11,61,,Croissant,Mittwoch,8,2017,,,,False,False,False,False,False,True,False,False
1708313,2017-08-31,3,157.23155,7,14.8875,11,61,,Croissant,Donnerstag,8,2017,,,,False,False,False,False,False,True,False,False
1709013,2017-09-01,3,123.59558,4,17.3,7,61,,Croissant,Freitag,9,2017,,,,False,False,False,False,False,True,False,False
1709023,2017-09-02,3,195.47809,4,16.525,8,21,,Croissant,Samstag,9,2017,,,,False,False,False,False,True,True,False,False
1709033,2017-09-03,3,230.46657,3,17.4,7,0,,Croissant,Sonntag,9,2017,,,,False,False,False,False,False,True,False,False
1709043,2017-09-04,3,125.119774,0,18.2875,10,0,,Croissant,Montag,9,2017,,,,False,False,False,False,False,True,False,False
1709053,2017-09-05,3,153.69562,3,20.95,6,,,Croissant,Dienstag,9,2017,,,,False,False,False,False,False,True,False,False
1709063,2017-09-06,3,123.26891,7,18.2,17,63,,Croissant,Mittwoch,9,2017,,,,False,False,False,False,False,True,False,False
1709073,2017-09-07,3,154.4495,5,17.2875,16,21,,Croissant,Donnerstag,9,2017,,,,False,False,False,False,False,True,False,False
1709083,2017-09-08,3,125.29689,7,14.9375,10,61,,Croissant,Freitag,9,2017,,,,False,False,False,False,False,True,False,False
1709093,2017-09-09,3,142.23196,7,15.025,9,61,,Croissant,Samstag,9,2017,,,,False,False,False,False,False,True,False,False
1709103,2017-09-10,3,205.69315,2,17.65,11,0,,Croissant,Sonntag,9,2017,,,,False,False,False,False,False,True,False,False
1709113,2017-09-11,3,104.20434,3,17.8625,11,21,,Croissant,Montag,9,2017,,,,False,False,False,False,False,True,False,False
1709123,2017-09-12,3,117.49632,5,16.1,12,21,,Croissant,Dienstag,9,2017,,,,False,False,False,False,False,True,False,False
1709133,2017-09-13,3,114.81872,7,13.3375,20,63,,Croissant,Mittwoch,9,2017,,,,False,False,False,False,False,True,False,False
1709143,2017-09-14,3,120.781746,7,13.2375,13,61,,Croissant,Donnerstag,9,2017,,,,False,False,False,False,False,True,False,False
1709153,2017-09-15,3,129.7643,6,14.425,11,21,,Croissant,Freitag,9,2017,,,,False,False,False,False,False,True,False,False
1709163,2017-09-16,3,193.02295,8,11.9125,6,61,,Croissant,Samstag,9,2017,,,,False,False,False,False,False,True,False,False
1709173,2017-09-17,3,195.77473,7,15.25,7,61,,Croissant,Sonntag,9,2017,,,,False,False,False,False,False,True,False,False
1709183,2017-09-18,3,131.5309,2,15.075,4,0,,Croissant,Montag,9,2017,,,,False,False,False,False,False,True,False,False
1709193,2017-09-19,3,144.23485,5,14.3875,8,65,,Croissant,Dienstag,9,2017,,,,False,False,False,False,False,True,False,False
1709203,2017-09-20,3,115.92769,7,14.225,10,61,,Croissant,Mittwoch,9,2017,,,,False,False,False,False,False,True,False,False
1709213,2017-09-21,3,108.82627,4,16.9625,7,10,,Croissant,Donnerstag,9,2017,,,,False,False,False,False,False,True,False,False
1709223,2017-09-22,3,144.06563,1,15.5875,8,0,,Croissant,Freitag,9,2017,,,,False,False,False,False,False,True,False,False
1709233,2017-09-23,3,195.24208,0,15.85,9,0,,Croissant,Samstag,9,2017,,,,False,False,False,False,False,True,False,False
1709243,2017-09-24,3,168.83525,7,15.8125,9,53,,Croissant,Sonntag,9,2017,,,,False,False,False,False,False,True,False,False
1709253,2017-09-25,3,158.52406,6,16.225,15,21,,Croissant,Montag,9,2017,,,,False,False,False,False,False,True,False,False
1709263,2017-09-26,3,114.213524,7,15.725,12,10,,Croissant,Dienstag,9,2017,,,,False,False,False,False,False,True,False,False
1709273,2017-09-27,3,118.84906,7,16.575,10,61,,Croissant,Mittwoch,9,2017,,,,False,False,False,False,False,True,False,False
1709283,2017-09-28,3,119.87943,7,15.1125,7,21,,Croissant,Donnerstag,9,2017,,,,False,False,False,False,False,True,False,False
1709293,2017-09-29,3,113.02525,2,19.1,6,10,,Croissant,Freitag,9,2017,,,,False,False,False,False,False,True,False,False
1709303,2017-09-30,3,199.1683,7,15.1125,6,61,,Croissant,Samstag,9,2017,,,,False,False,False,False,False,True,False,False
1710013,2017-10-01,3,192.23393,2,16.2875,6,,,Croissant,Sonntag,10,2017,,,,False,False,False,False,False,True,False,False
1710023,2017-10-02,3,143.83594,6,15.15,13,61,,Croissant,Montag,10,2017,,,,False,False,False,False,False,True,False,False
1710033,2017-10-03,3,217.3801,5,14.2625,14,61,,Croissant,Dienstag,10,2017,bundesweit,Schleswig-Holstein,Tag der Deutschen Einheit,False,False,False,False,False,True,False,False
1710043,2017-10-04,3,134.83453,,,,,,Croissant,Mittwoch,10,2017,,,,False,False,False,False,False,True,False,False
1710053,2017-10-05,3,116.28541,,,,,,Croissant,Donnerstag,10,2017,,,,False,False,False,False,False,True,False,False
1710063,2017-10-06,3,182.50958,1,13.8875,13,3,,Croissant,Freitag,10,2017,,,,False,False,False,False,False,True,False,False
1710073,2017-10-07,3,158.79779,7,10.65,10,61,,Croissant,Samstag,10,2017,,,,False,False,False,False,False,True,False,False
1710083,2017-10-08,3,197.55147,0,12.025,12,5,,Croissant,Sonntag,10,2017,,,,False,False,False,False,False,True,False,False
1710093,2017-10-09,3,154.44414,5,12.475,8,20,,Croissant,Montag,10,2017,,,,False,False,False,False,False,False,False,False
1710103,2017-10-10,3,136.71788,7,14.05,9,63,,Croissant,Dienstag,10,2017,,,,False,False,False,False,False,False,False,False
1710113,2017-10-11,3,143.57619,7,14.6375,12,63,,Croissant,Mittwoch,10,2017,,,,False,False,False,False,False,False,False,False
1710123,2017-10-12,3,129.59251,6,13.1875,24,21,,Croissant,Donnerstag,10,2017,,,,False,False,False,False,False,False,False,False
1710133,2017-10-13,3,132.7048,6,14.1625,8,10,,Croissant,Freitag,10,2017,,,,False,False,False,False,False,False,False,False
1710143,2017-10-14,3,182.69841,8,15.7625,12,61,,Croissant,Samstag,10,2017,,,,False,False,False,False,False,False,False,False
1710153,2017-10-15,3,200.17397,2,17.8125,5,28,,Croissant,Sonntag,10,2017,,,,False,False,False,False,False,False,False,False
1710163,2017-10-16,3,145.28915,5,17.9375,7,10,,Croissant,Montag,10,2017,,,,False,False,False,False,False,False,False,False
1710173,2017-10-17,3,130.29987,7,14.725,13,,,Croissant,Dienstag,10,2017,,,,False,False,False,False,False,False,False,False
1710183,2017-10-18,3,74.710785,4,14.8125,6,0,,Croissant,Mittwoch,10,2017,,,,False,False,False,False,False,False,False,False
1710193,2017-10-19,3,111.931946,6,14.85,9,10,,Croissant,Donnerstag,10,2017,,,,False,False,False,False,False,False,False,False
1710203,2017-10-20,3,109.02117,7,14.175,6,61,,Croissant,Freitag,10,2017,,,,False,False,False,False,False,False,False,False
1710213,2017-10-21,3,179.98074,7,13.0375,6,61,,Croissant,Samstag,10,2017,,,,False,False,False,False,False,False,False,False
1710223,2017-10-22,3,159.18427,7,11.025,7,61,,Croissant,Sonntag,10,2017,,,,False,False,False,False,False,False,False,False
1710243,2017-10-24,3,168.7143,7,11.925,8,61,,Croissant,Dienstag,10,2017,,,,False,False,False,False,False,False,False,False
1710253,2017-10-25,3,99.20549,7,14.225,16,61,,Croissant,Mittwoch,10,2017,,,,False,False,False,False,False,False,False,False
