,Unnamed: 0,Datum,KielerWoche,id,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
6413,6341,2016-02-06,,1602064.0,4.0,192.27769908181,,,,
6414,6342,2016-02-07,,1602074.0,4.0,170.642257444849,,,,
6415,6343,2016-02-08,,1602084.0,4.0,96.833635728181,,,,
6416,6344,2016-02-09,,1602094.0,4.0,153.905138423558,,,,
6417,6345,2016-02-10,,1602104.0,4.0,112.819376255663,,,,
6418,6346,2016-02-11,,1602114.0,4.0,213.646592245021,,,,
6419,6347,2016-02-12,,1602124.0,4.0,108.396239900431,,,,
6420,6348,2016-02-13,,1602134.0,4.0,224.433711584056,,,,
6421,6349,2016-02-14,,1602144.0,4.0,220.15722489461,,,,
6422,6350,2016-02-15,,1602154.0,4.0,116.618502038729,,,,
6423,6351,2016-02-16,,1602164.0,4.0,177.333347977201,,,,
6424,6352,2016-02-17,,1602174.0,4.0,146.146021592095,,,,
6425,6353,2016-02-18,,1602184.0,4.0,153.394623375255,,,,
6426,6354,2016-02-19,,1602194.0,4.0,152.787510282685,,,,
6427,6355,2016-02-20,,1602204.0,4.0,213.898160134037,,,,
6428,6356,2016-02-21,,1602214.0,4.0,320.052214571435,,,,
6429,6357,2016-02-22,,1602224.0,4.0,71.5677280034024,,,,
6430,6358,2016-02-23,,1602234.0,4.0,134.376094213944,,,,
6431,6359,2016-02-24,,1602244.0,4.0,64.0301172684115,,,,
6432,6360,2016-02-25,,1602254.0,4.0,60.216970582095,,,,
6433,6361,2016-02-26,,1602264.0,4.0,54.0670927179698,,,,
6434,6362,2016-02-27,,1602274.0,4.0,85.3879693916251,,,,
6435,6363,2016-02-28,,1602284.0,4.0,155.879471819037,,,,
6436,6364,2016-02-29,,1602294.0,4.0,57.5785820133328,,,,
6437,6365,2016-03-01,,1603014.0,4.0,93.4974094031413,,,,
6438,6366,2016-03-02,,1603024.0,4.0,74.8849594920968,,,,
6439,6367,2016-03-03,,1603034.0,4.0,53.3398566608189,,,,
6440,6368,2016-03-04,,1603044.0,4.0,54.3096350622408,,,,
6441,6369,2016-03-05,,1603054.0,4.0,87.0021007839086,,,,
6442,6370,2016-03-06,,1603064.0,4.0,89.9769028362655,,,,
6443,6371,2016-03-07,,1603074.0,4.0,59.3154655481707,,,,
6444,6372,2016-03-08,,1603084.0,4.0,86.237361671157,,,,
6445,6373,2016-03-10,,1603104.0,4.0,59.7788825664352,,,,
6446,6374,2016-03-11,,1603114.0,4.0,84.0911815561759,,,,
6447,6375,2016-03-12,,1603124.0,4.0,64.8612566543002,,,,
6448,6376,2016-03-13,,1603134.0,4.0,122.358145037394,,,,
6449,6377,2016-03-14,,1603144.0,4.0,65.7551183672035,,,,
6450,6378,2016-03-15,,1603154.0,4.0,78.5327059559345,,,,
6451,6379,2016-03-16,,1603164.0,4.0,74.3282044980244,,,,
6452,6380,2016-03-17,,1603174.0,4.0,76.6750730683855,,,,
6453,6381,2016-03-18,,1603184.0,4.0,85.0144032931207,,,,
6454,6382,2016-03-19,,1603194.0,4.0,82.3119212358549,,,,
6455,6383,2016-03-20,,1603204.0,4.0,106.4494715151,,,,
6456,6384,2016-03-21,,1603214.0,4.0,75.4092115243714,,,,
6457,6385,2016-03-22,,1603224.0,4.0,64.4622775695536,,,,
6458,6386,2016-03-23,,1603234.0,4.0,54.9613227217267,,,,
6459,6387,2016-03-26,,1603264.0,4.0,58.5372758928461,,,,
6460,6388,2016-03-27,,1603274.0,4.0,141.426208355897,,,,
6461,6389,2016-03-28,,1603284.0,4.0,121.314930976408,,,,
6462,6390,2016-03-29,,1603294.0,4.0,67.7767299139779,,,,
6463,6391,2016-03-30,,1603304.0,4.0,72.2946923139008,,,,
6464,6392,2016-03-31,,1603314.0,4.0,76.3978378241098,,,,
6465,6393,2016-04-01,,1604014.0,4.0,69.1621393027721,,,,
6466,6394,2016-04-02,,1604024.0,4.0,65.3028239253893,,,,
6467,6395,2016-04-03,,1604034.0,4.0,86.220713636422,,,,
6468,6396,2016-04-04,,1604044.0,4.0,59.9058128787491,,,,
6469,6397,2016-04-05,,1604054.0,4.0,58.9720553146971,,,,
6470,6398,2016-04-06,,1604064.0,4.0,57.02264586249,,,,
6471,6399,2016-04-07,,1604074.0,4.0,54.3071271105345,,,,
6472,6400,2016-04-08,,1604084.0,4.0,74.0266572205362,,,,
6473,6401,2016-04-09,,1604094.0,4.0,88.7240563710287,,,,
6474,6402,2016-04-10,,1604104.0,4.0,188.227432737985,,,,
6475,6403,2016-04-11,,1604114.0,4.0,63.5917525356622,,,,
6476,6404,2016-04-12,,1604124.0,4.0,75.012720073973,,,,
6477,6405,2016-04-13,,1604134.0,4.0,68.3800760787528,,,,
6478,6406,2016-04-14,,1604144.0,4.0,79.6651618752898,,,,
6479,6407,2016-04-15,,1604154.0,4.0,85.5021019405904,,,,
6480,6408,2016-04-16,,1604164.0,4.0,38.0034581066634,,,,
6481,6409,2016-04-17,,1604174.0,4.0,128.930716522031,,,,
6482,6410,2016-04-18,,1604184.0,4.0,62.1949644291393,,,,
6483,6411,2016-04-19,,1604194.0,4.0,58.782468497158,,,,
6484,6412,2016-04-20,,1604204.0,4.0,78.2047969831531,,,,
6485,6413,2016-04-21,,1604214.0,4.0,58.4908896568249,,,,
6486,6414,2016-04-22,,1604224.0,4.0,68.8249663767415,,,,
6487,6415,2016-04-23,,1604234.0,4.0,69.8152946816204,,,,
6488,6416,2016-04-24,,1604244.0,4.0,141.716902781412,,,,
6489,6417,2016-04-25,,1604254.0,4.0,81.5258711901888,,,,
6490,6418,2016-04-26,,1604264.0,4.0,49.8838269746306,,,,
6491,6419,2016-04-27,,1604274.0,4.0,67.274912956458,,,,
6492,6420,2016-04-28,,1604284.0,4.0,54.2050183679024,,,,
6493,6421,2016-04-29,,1604294.0,4.0,80.6775404303345,,,,
6494,6422,2016-04-30,,1604304.0,4.0,59.6068804956452,,,,
6495,6423,2016-05-01,,1605014.0,4.0,160.657021441659,,,,
6496,6424,2016-05-02,,1605024.0,4.0,83.4409378249042,,,,
6497,6425,2016-05-03,,1605034.0,4.0,55.7089383505145,,,,
6498,6426,2016-05-04,,1605044.0,4.0,87.3305739010551,,,,
6499,6427,2016-05-05,,1605054.0,4.0,81.4028605555413,,,,
6500,6428,2016-05-06,,1605064.0,4.0,80.6217653639757,,,,
6501,6429,2016-05-07,,1605074.0,4.0,115.682643906475,,,,
6502,6430,2016-05-08,,1605084.0,4.0,148.75173881877,,,,
6503,6431,2016-05-09,,1605094.0,4.0,61.9345960971892,,,,
6504,6432,2016-05-10,,1605104.0,4.0,72.8065439260456,,,,
6505,6433,2016-05-11,,1605114.0,4.0,83.2552768245152,,,,
6506,6434,2016-05-12,,1605124.0,4.0,57.7424642829603,,,,
6507,6435,2016-05-13,,1605134.0,4.0,51.4231465432757,,,,
6508,6436,2016-05-14,,1605144.0,4.0,130.346005754567,,,,
6509,6437,2016-05-15,,1605154.0,4.0,139.225674960842,,,,
6510,6438,2016-05-16,,1605164.0,4.0,221.377548769257,,,,
6511,6439,2016-05-17,,1605174.0,4.0,81.2798661578787,,,,
6512,6440,2016-05-18,,1605184.0,4.0,52.9852918112855,,,,
6513,6441,2016-05-19,,1605194.0,4.0,52.2420952260333,,,,
6514,6442,2016-05-20,,1605204.0,4.0,75.9719358863341,,,,
6515,6443,2016-05-21,,1605214.0,4.0,96.0857980307046,,,,
6516,6444,2016-05-22,,1605224.0,4.0,80.1661906627983,,,,
6517,6445,2016-05-23,,1605234.0,4.0,89.2533652735873,,,,
6518,6446,2016-05-24,,1605244.0,4.0,78.609274068199,,,,
6519,6447,2016-05-26,,1605264.0,4.0,72.3213966982085,,,,
6520,6448,2016-05-27,,1605274.0,4.0,65.4248373651271,,,,
6521,6449,2016-05-28,,1605284.0,4.0,76.5294267925852,,,,
6522,6450,2016-05-29,,1605294.0,4.0,90.7002124652669,,,,
6523,6451,2016-05-30,,1605304.0,4.0,46.1588204422771,,,,
6524,6452,2016-05-31,,1605314.0,4.0,61.3400167427931,,,,
6525,6453,2016-06-01,,1606014.0,4.0,59.0983926556418,,,,
6526,6454,2016-06-02,,1606024.0,4.0,37.2058034570491,,,,
6527,6455,2016-06-03,,1606034.0,4.0,51.8363150051648,,,,
6528,6456,2016-06-04,,1606044.0,4.0,57.2654149279438,,,,
6529,6457,2016-06-05,,1606054.0,4.0,45.1860403248197,,,,
6530,6458,2016-06-06,,1606064.0,4.0,86.3767620382784,,,,
6531,6459,2016-06-07,,1606074.0,4.0,43.99793554589,,,,
6532,6460,2016-06-08,,1606084.0,4.0,51.9570899928825,,,,
6533,6461,2016-06-09,,1606094.0,4.0,66.887982554122,,,,
6534,6462,2016-06-10,,1606104.0,4.0,68.2876939117703,,,,
6535,6463,2016-06-11,,1606114.0,4.0,55.4792680331453,,,,
6536,6464,2016-06-12,,1606124.0,4.0,80.3694002108207,,,,
6537,6465,2016-06-13,,1606134.0,4.0,63.9264043023185,,,,
6538,6466,2016-06-14,,1606144.0,4.0,93.2936243715596,,,,
6539,6467,2016-06-15,,1606154.0,4.0,54.5981574004444,,,,
6540,6468,2016-06-16,,1606164.0,4.0,69.769016334118,,,,
6541,6469,2016-06-17,,1606174.0,4.0,76.7473988954117,,,,
6542,6470,2016-06-18,,1606184.0,4.0,74.0956742931782,,,,
6543,6471,2016-06-19,,1606194.0,4.0,157.876050195996,,,,
6544,6472,2016-06-20,,1606204.0,4.0,80.4346390087438,,,,
6545,6473,2016-06-21,,1606214.0,4.0,75.1865037322638,,,,
6546,6474,2016-06-22,,1606224.0,4.0,46.4521045149254,,,,
6547,6475,2016-06-23,,1606234.0,4.0,77.5616208592352,,,,
6548,6476,2016-06-25,,1606254.0,4.0,80.143148747234,,,,
6549,6477,2016-06-26,,1606264.0,4.0,103.99952080863,,,,
6550,6478,2016-06-27,,1606274.0,4.0,107.191517706417,,,,
6551,6479,2016-06-28,,1606284.0,4.0,73.4591715957405,,,,
6552,6480,2016-06-29,,1606294.0,4.0,66.8612519384528,,,,
6553,6481,2016-06-30,,1606304.0,4.0,92.1728235227327,,,,
6554,6482,2016-07-01,,1607014.0,4.0,62.7855301488184,,,,
6555,6483,2016-07-02,,1607024.0,4.0,88.2706160555416,,,,
6556,6484,2016-07-03,,1607034.0,4.0,95.2489280277311,,,,
6557,6485,2016-07-04,,1607044.0,4.0,101.911143347065,,,,
6558,6486,2016-07-05,,1607054.0,4.0,86.0515939532622,,,,
6559,6487,2016-07-06,,1607064.0,4.0,79.3752874106993,,,,
6560,6488,2016-07-08,,1607084.0,4.0,58.1943167192438,,,,
6561,6489,2016-07-09,,1607094.0,4.0,86.9784943488394,,,,
6562,6490,2016-07-10,,1607104.0,4.0,83.9455394230727,,,,
6563,6491,2016-07-11,,1607114.0,4.0,91.077958457133,,,,
6564,6492,2016-07-12,,1607124.0,4.0,73.8039993112344,,,,
6565,6493,2016-07-13,,1607134.0,4.0,84.1771092914222,,,,
6566,6494,2016-07-14,,1607144.0,4.0,76.9007014863421,,,,
6567,6495,2016-07-15,,1607154.0,4.0,72.6228540742141,,,,
6568,6496,2016-07-16,,1607164.0,4.0,90.2587400459239,,,,
6569,6497,2016-07-17,,1607174.0,4.0,125.628666013292,,,,
6570,6498,2016-07-19,,1607194.0,4.0,71.2844713341653,,,,
6571,6499,2016-07-20,,1607204.0,4.0,61.3250234967134,,,,
6572,6500,2016-07-21,,1607214.0,4.0,63.4082712114498,,,,
6573,6501,2016-07-22,,1607224.0,4.0,67.2432132039071,,,,
6574,6502,2016-07-23,,1607234.0,4.0,65.999671907614,,,,
6575,6503,2016-07-24,,1607244.0,4.0,115.411820114704,,,,
6576,6504,2016-07-25,,1607254.0,4.0,94.6517709663234,,,,
6577,6505,2016-07-27,,1607274.0,4.0,65.36460261261,,,,
6578,6506,2016-07-28,,1607284.0,4.0,84.4526943001443,,,,
6579,6507,2016-07-29,,1607294.0,4.0,79.1511614101298,,,,
6580,6508,2016-07-30,,1607304.0,4.0,79.4721137940039,,,,
6581,6509,2016-07-31,,1607314.0,4.0,113.608709736733,,,,
6582,6510,2016-08-01,,1608014.0,4.0,76.2771479267291,,,,
6583,6511,2016-08-02,,1608024.0,4.0,94.7296678636697,,,,
6584,6512,2016-08-03,,1608034.0,4.0,125.29913310079,,,,
6585,6513,2016-08-04,,1608044.0,4.0,120.320434087359,,,,
6586,6514,2016-08-05,,1608054.0,4.0,82.5878750874778,,,,
6587,6515,2016-08-06,,1608064.0,4.0,98.7069424269931,,,,
6588,6516,2016-08-07,,1608074.0,4.0,142.162153969304,,,,
6589,6517,2016-08-08,,1608084.0,4.0,101.48674551854,,,,
6590,6518,2016-08-09,,1608094.0,4.0,84.6457978181583,,,,
6591,6519,2016-08-10,,1608104.0,4.0,122.20775285546,,,,
6592,6520,2016-08-11,,1608114.0,4.0,156.030512564163,,,,
6593,6521,2016-08-12,,1608124.0,4.0,82.8057057640178,,,,
6594,6522,2016-08-13,,1608134.0,4.0,174.56607234021,,,,
6595,6523,2016-08-16,,1608164.0,4.0,71.3544496963885,,,,
6596,6524,2016-08-17,,1608174.0,4.0,84.2136113210601,,,,
6597,6525,2016-08-18,,1608184.0,4.0,75.1747825318839,,,,
6598,6526,2016-08-19,,1608194.0,4.0,104.565249046307,,,,
6599,6527,2016-08-20,,1608204.0,4.0,99.6669300638897,,,,
6600,6528,2016-08-21,,1608214.0,4.0,111.755342047448,,,,
6601,6529,2016-08-22,,1608224.0,4.0,94.2234768021405,,,,
6602,6530,2016-08-23,,1608234.0,4.0,69.2699552944854,,,,
6603,6531,2016-08-24,,1608244.0,4.0,81.8077351867349,,,,
6604,6532,2016-08-25,,1608254.0,4.0,63.1344169982834,,,,
6605,6533,2016-08-26,,1608264.0,4.0,69.4076743077305,,,,
6606,6534,2016-08-27,,1608274.0,4.0,78.9703185036615,,,,
6607,6535,2016-08-28,,1608284.0,4.0,117.867595423087,,,,
6608,6536,2016-08-29,,1608294.0,4.0,85.2839373894979,,,,
6609,6537,2016-08-30,,1608304.0,4.0,92.2266717357749,,,,
6610,6538,2016-08-31,,1608314.0,4.0,71.5042420592551,,,,
6611,6539,2016-09-01,,1609014.0,4.0,98.0009346613173,,,,
6612,6540,2016-09-02,,1609024.0,4.0,102.536382009367,,,,
6613,6541,2016-09-03,,1609034.0,4.0,95.5664580471743,,,,
6614,6542,2016-09-04,,1609044.0,4.0,121.00365176454,,,,
6615,6543,2016-09-05,,1609054.0,4.0,86.1298167903769,,,,
6616,6544,2016-09-06,,1609064.0,4.0,88.8408823873541,,,,
6617,6545,2016-09-07,,1609074.0,4.0,75.8390999246391,,,,
6618,6546,2016-09-08,,1609084.0,4.0,73.4969485194111,,,,
6619,6547,2016-09-09,,1609094.0,4.0,90.352809156542,,,,
6620,6548,2016-09-10,,1609104.0,4.0,82.4639150738783,,,,
6621,6549,2016-09-11,,1609114.0,4.0,97.8618931914927,,,,
6622,6550,2016-09-12,,1609124.0,4.0,102.601670931527,,,,
6623,6551,2016-09-13,,1609134.0,4.0,87.237524139977,,,,
6624,6552,2016-09-14,,1609144.0,4.0,77.1166001131505,,,,
6625,6553,2016-09-15,,1609154.0,4.0,66.4875550410147,,,,
6626,6554,2016-09-16,,1609164.0,4.0,76.0503916109054,,,,
6627,6555,2016-09-17,,1609174.0,4.0,85.8607134017524,,,,
6628,6556,2016-09-18,,1609184.0,4.0,116.914398691126,,,,
6629,6557,2016-09-19,,1609194.0,4.0,71.303734470392,,,,
6630,6558,2016-09-20,,1609204.0,4.0,108.289673677416,,,,
6631,6559,2016-09-21,,1609214.0,4.0,65.5328953727373,,,,
6632,6560,2016-09-22,,1609224.0,4.0,64.8747804188171,,,,
6633,6561,2016-09-23,,1609234.0,4.0,83.6829450528489,,,,
6634,6562,2016-09-24,,1609244.0,4.0,77.091225998223,,,,
6635,6563,2016-09-25,,1609254.0,4.0,191.100179090963,,,,
6636,6564,2016-09-26,,1609264.0,4.0,70.1183016667403,,,,
6637,6565,2016-09-27,,1609274.0,4.0,70.5754586717771,,,,
6638,6566,2016-09-28,,1609284.0,4.0,104.204658150352,,,,
6639,6567,2016-09-29,,1609294.0,4.0,87.0039728646358,,,,
6640,6568,2016-09-30,,1609304.0,4.0,75.2887876903606,,,,
6641,6569,2016-10-01,,1610014.0,4.0,94.9968110543908,,,,
6642,6570,2016-10-02,,1610024.0,4.0,114.266134889728,,,,
6643,6571,2016-10-03,,1610034.0,4.0,175.777025560835,,,,
6644,6572,2016-10-04,,1610044.0,4.0,74.0120712141302,,,,
6645,6573,2016-10-05,,1610054.0,4.0,90.4487624824519,,,,
6646,6574,2016-10-06,,1610064.0,4.0,80.9955881840322,,,,
6647,6575,2016-10-07,,1610074.0,4.0,72.7219032623409,,,,
6648,6576,2016-10-08,,1610084.0,4.0,97.1573327373914,,,,
6649,6577,2016-10-09,,1610094.0,4.0,111.55603133276,,,,
6650,6578,2016-10-10,,1610104.0,4.0,81.5808277860361,,,,
6651,6579,2016-10-11,,1610114.0,4.0,83.3654496634983,,,,
6652,6580,2016-10-12,,1610124.0,4.0,74.0803337557003,,,,
6653,6581,2016-10-13,,1610134.0,4.0,55.6395261362085,,,,
6654,6582,2016-10-14,,1610144.0,4.0,63.964902716704,,,,
6655,6583,2016-10-15,,1610154.0,4.0,75.3813465737841,,,,
6656,6584,2016-10-16,,1610164.0,4.0,151.709518375799,,,,
6657,6585,2016-10-17,,1610174.0,4.0,81.293499003446,,,,
6658,6586,2016-10-18,,1610184.0,4.0,91.7436118231859,,,,
6659,6587,2016-10-19,,1610194.0,4.0,78.4940631916244,,,,
6660,6588,2016-10-20,,1610204.0,4.0,73.5637731329557,,,,
6661,6589,2016-10-21,,1610214.0,4.0,59.065770949536,,,,
6662,6590,2016-10-22,,1610224.0,4.0,94.8825770148696,,,,
6663,6591,2016-10-23,,1610234.0,4.0,117.026902753308,,,,
6664,6592,2016-10-24,,1610244.0,4.0,75.9963763592931,,,,
6665,6593,2016-10-25,,1610254.0,4.0,81.7877921677137,,,,
6666,6594,2016-10-26,,1610264.0,4.0,65.9312615469244,,,,
6667,6595,2016-10-27,,1610274.0,4.0,64.3530038292111,,,,
6668,6596,2016-10-28,,1610284.0,4.0,84.6394877180107,,,,
6669,6597,2016-10-29,,1610294.0,4.0,151.2765089983,,,,
6670,6598,2016-10-30,,1610304.0,4.0,103.985083901352,,,,
6671,6599,2016-10-31,,1610314.0,4.0,70.3254304239473,,,,
6672,6600,2016-11-01,,1611014.0,4.0,58.5481326695856,,,,
6673,6601,2016-11-02,,1611024.0,4.0,85.8246991515178,,,,
6674,6602,2016-11-03,,1611034.0,4.0,56.4275502608749,,,,
6675,6603,2016-11-04,,1611044.0,4.0,85.1323711654376,,,,
6676,6604,2016-11-05,,1611054.0,4.0,108.104548477186,,,,
6677,6605,2016-11-06,,1611064.0,4.0,90.1088934527147,,,,
6678,6606,2016-11-07,,1611074.0,4.0,89.5375676010166,,,,
6679,6607,2016-11-08,,1611084.0,4.0,81.4058061539498,,,,
6680,6608,2016-11-09,,1611094.0,4.0,53.3169820192043,,,,
6681,6609,2016-11-10,,1611104.0,4.0,67.7511186941306,,,,
6682,6610,2016-11-11,,1611114.0,4.0,69.5484904815901,,,,
6683,6611,2016-11-12,,1611124.0,4.0,82.1527997216755,,,,
6684,6612,2016-11-13,,1611134.0,4.0,180.570460709882,,,,
6685,6613,2016-11-14,,1611144.0,4.0,73.1540811139103,,,,
6686,6614,2016-11-15,,1611154.0,4.0,78.0316412082128,,,,
6687,6615,2016-11-16,,1611164.0,4.0,56.5734184066884,,,,
6688,6616,2016-11-17,,1611174.0,4.0,77.1064144815868,,,,
6689,6617,2016-11-18,,1611184.0,4.0,66.7588049069519,,,,
6690,6618,2016-11-19,,1611194.0,4.0,65.3295640909929,,,,
6691,6619,2016-11-20,,1611204.0,4.0,129.902767985023,,,,
6692,6620,2016-11-21,,1611214.0,4.0,68.2474023885487,,,,
6693,6621,2016-11-22,,1611224.0,4.0,62.577534232199,,,,
6694,6622,2016-11-23,,1611234.0,4.0,43.216005794062,,,,
6695,6623,2016-11-24,,1611244.0,4.0,37.1306198924289,,,,
6696,6624,2016-11-25,,1611254.0,4.0,82.6037845116303,,,,
6697,6625,2016-11-26,,1611264.0,4.0,75.884321074918,,,,
6698,6626,2016-11-27,,1611274.0,4.0,114.122887017882,,,,
6699,6627,2016-11-28,,1611284.0,4.0,98.6464707783414,,,,
6700,6628,2016-11-29,,1611294.0,4.0,65.931094292729,,,,
6701,6629,2016-11-30,,1611304.0,4.0,65.5482234967467,,,,
6702,6630,2016-12-01,,1612014.0,4.0,73.0318577251844,,,,
6703,6631,2016-12-02,,1612024.0,4.0,56.1898608815284,,,,
6704,6632,2016-12-03,,1612034.0,4.0,68.03104342742,,,,
6705,6633,2016-12-04,,1612044.0,4.0,158.468179526554,,,,
6706,6634,2016-12-05,,1612054.0,4.0,71.3207699523391,,,,
6707,6635,2016-12-06,,1612064.0,4.0,74.8709420444816,,,,
6708,6636,2016-12-07,,1612074.0,4.0,54.436418005143,,,,
6709,6637,2016-12-08,,1612084.0,4.0,67.8059676809944,,,,
6710,6638,2016-12-09,,1612094.0,4.0,49.4876098998061,,,,
6711,6639,2016-12-10,,1612104.0,4.0,82.5554594056483,,,,
6712,6640,2016-12-11,,1612114.0,4.0,122.393092255363,,,,
6713,6641,2016-12-12,,1612124.0,4.0,64.6764106485914,,,,
6714,6642,2016-12-13,,1612134.0,4.0,85.6826779457696,,,,
6715,6643,2016-12-14,,1612144.0,4.0,37.7356552333979,,,,
6716,6644,2016-12-15,,1612154.0,4.0,53.5004254895103,,,,
6717,6645,2016-12-16,,1612164.0,4.0,38.9528425623819,,,,
6718,6646,2016-12-18,,1612184.0,4.0,140.136610342031,,,,
6719,6647,2016-12-19,,1612194.0,4.0,94.5628514641113,,,,
6720,6648,2016-12-20,,1612204.0,4.0,61.1485904856224,,,,
6721,6649,2016-12-21,,1612214.0,4.0,63.6403905738695,,,,
6722,6650,2016-12-22,,1612224.0,4.0,56.7151675847979,,,,
6723,6651,2016-12-23,,1612234.0,4.0,84.3598588704714,,,,
6724,6652,2016-12-24,,1612244.0,4.0,95.06649534546,,,,
6725,6653,2016-12-27,,1612274.0,4.0,47.0674315395429,,,,
6726,6654,2016-12-28,,1612284.0,4.0,61.4077235816262,,,,
6727,6655,2016-12-29,,1612294.0,4.0,42.6612128486371,,,,
6728,6656,2016-12-30,,1612304.0,4.0,49.5316296726807,,,,
6729,6657,2016-12-31,,1612314.0,4.0,50.7706476580069,,,,
6730,6658,2017-01-02,,1701024.0,4.0,76.172894548647,,,,
6731,6659,2017-01-03,,1701034.0,4.0,59.602476507477,,,,
6732,6660,2017-01-04,,1701044.0,4.0,92.77818043027,,,,
6733,6661,2017-01-05,,1701054.0,4.0,85.8475651563441,,,,
6734,6662,2017-01-06,,1701064.0,4.0,72.5514428845978,,,,
6735,6663,2017-01-07,,1701074.0,4.0,73.3540061918454,,,,
6736,6664,2017-01-08,,1701084.0,4.0,204.632350244358,,,,
6737,6665,2017-01-09,,1701094.0,4.0,57.1273534719678,,,,
6738,6666,2017-01-10,,1701104.0,4.0,97.3146919058678,,,,
6739,6667,2017-01-11,,1701114.0,4.0,48.3637668861658,,,,
6740,6668,2017-01-12,,1701124.0,4.0,61.4829250849197,,,,
6741,6669,2017-01-13,,1701134.0,4.0,44.2604372068594,,,,
6742,6670,2017-01-14,,1701144.0,4.0,114.52388735264,,,,
6743,6671,2017-01-15,,1701154.0,4.0,230.136726609361,,,,
6744,6672,2017-01-16,,1701164.0,4.0,72.5723272399196,,,,
6745,6673,2017-01-17,,1701174.0,4.0,37.2233303255336,,,,
6746,6674,2017-01-18,,1701184.0,4.0,88.740900134927,,,,
6747,6675,2017-01-19,,1701194.0,4.0,63.8146856927061,,,,
6748,6676,2017-01-20,,1701204.0,4.0,83.6270664379288,,,,
6749,6677,2017-01-21,,1701214.0,4.0,92.928810396671,,,,
6750,6678,2017-01-22,,1701224.0,4.0,121.141203339317,,,,
6751,6679,2017-01-23,,1701234.0,4.0,56.8576684618938,,,,
6752,6680,2017-01-24,,1701244.0,4.0,88.8836214390903,,,,
6753,6681,2017-01-25,,1701254.0,4.0,67.8561608632943,,,,
6754,6682,2017-01-26,,1701264.0,4.0,83.4163243140965,,,,
6755,6683,2017-01-27,,1701274.0,4.0,134.892150309327,,,,
6756,6684,2017-01-28,,1701284.0,4.0,150.612189036317,,,,
6757,6685,2017-01-29,,1701294.0,4.0,182.721053036135,,,,
6758,6686,2017-01-30,,1701304.0,4.0,58.6463743359007,,,,
6759,6687,2017-01-31,,1701314.0,4.0,91.3282754946385,,,,
6760,6688,2017-02-01,,1702014.0,4.0,71.90630540414,,,,
6761,6689,2017-02-02,,1702024.0,4.0,71.8568347813858,,,,
6762,6690,2017-02-03,,1702034.0,4.0,77.2719087098648,,,,
6763,6691,2017-02-04,,1702044.0,4.0,156.145828217114,,,,
6764,6692,2017-02-05,,1702054.0,4.0,148.611259758825,,,,
6765,6693,2017-02-06,,1702064.0,4.0,78.7402186288165,,,,
6766,6694,2017-02-07,,1702074.0,4.0,64.4310797984471,,,,
6767,6695,2017-02-08,,1702084.0,4.0,62.108564002711,,,,
6768,6696,2017-02-09,,1702094.0,4.0,50.2485860858745,,,,
6769,6697,2017-02-10,,1702104.0,4.0,68.707358861519,,,,
6770,6698,2017-02-11,,1702114.0,4.0,108.587748137268,,,,
6771,6699,2017-02-12,,1702124.0,4.0,164.72696827433,,,,
6772,6700,2017-02-13,,1702134.0,4.0,66.9857019587524,,,,
6773,6701,2017-02-14,,1702144.0,4.0,116.314901445917,,,,
6774,6702,2017-02-15,,1702154.0,4.0,85.8636816313846,,,,
6775,6703,2017-02-16,,1702164.0,4.0,76.3790125687554,,,,
6776,6704,2017-02-17,,1702174.0,4.0,84.904925270326,,,,
6777,6705,2017-02-18,,1702184.0,4.0,130.746487752412,,,,
6778,6706,2017-02-19,,1702194.0,4.0,161.686427026824,,,,
6779,6707,2017-02-20,,1702204.0,4.0,82.0547293877186,,,,
6780,6708,2017-02-21,,1702214.0,4.0,72.2593350833824,,,,
6781,6709,2017-02-22,,1702224.0,4.0,58.1723333446861,,,,
6782,6710,2017-02-23,,1702234.0,4.0,68.0279423384753,,,,
6783,6711,2017-02-24,,1702244.0,4.0,80.4488608498589,,,,
6784,6712,2017-02-25,,1702254.0,4.0,109.366704462816,,,,
6785,6713,2017-02-26,,1702264.0,4.0,219.070489867947,,,,
6786,6714,2017-02-27,,1702274.0,4.0,79.9282396414421,,,,
6787,6715,2017-02-28,,1702284.0,4.0,63.4128404969572,,,,
6788,6716,2017-03-01,,1703014.0,4.0,63.9917334574785,,,,
6789,6717,2017-03-02,,1703024.0,4.0,88.5170198704386,,,,
6790,6718,2017-03-03,,1703034.0,4.0,117.704319583557,,,,
6791,6719,2017-03-04,,1703044.0,4.0,106.359853382428,,,,
6792,6720,2017-03-05,,1703054.0,4.0,140.485447246568,,,,
6793,6721,2017-03-06,,1703064.0,4.0,81.6378419412611,,,,
6794,6722,2017-03-07,,1703074.0,4.0,67.1621281398369,,,,
6795,6723,2017-03-08,,1703084.0,4.0,66.6334195345118,,,,
6796,6724,2017-03-09,,1703094.0,4.0,60.757612565121,,,,
6797,6725,2017-03-10,,1703104.0,4.0,81.8267970341715,,,,
6798,6726,2017-03-11,,1703114.0,4.0,133.379795484216,,,,
6799,6727,2017-03-12,,1703124.0,4.0,185.780111123125,,,,
6800,6728,2017-03-13,,1703134.0,4.0,36.8342602340521,,,,
6801,6729,2017-03-14,,1703144.0,4.0,75.3949001762448,,,,
6802,6730,2017-03-15,,1703154.0,4.0,84.2638211334626,,,,
