,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Produktgruppe,Wochentag,Monat,Jahr,Feiertag_Bereich,Feiertag_Bundesland,Feiertag,Veranstaltung_Holstenkoeste,Veranstaltung_Kieler_Umschlag,Veranstaltung_Kieler_Weihnachtsmaerkte,Veranstaltung_Kieler_Woche,Veranstaltung_NOK_Romantika,Veranstaltung_NordArt,Veranstaltung_Seebrueckenfest,Veranstaltung_Sprottentage
3779,1311193,2013-11-19,3,82.94222,8.0,5.8375,8.0,61.0,,Croissant,Dienstag,11,2013,,,,False,False,False,False,False,False,False,False
3780,1311203,2013-11-20,3,97.78928,6.0,3.85,6.0,,,Croissant,Mittwoch,11,2013,,,,False,False,False,False,False,False,False,False
3781,1311213,2013-11-21,3,101.90392,2.0,3.275,8.0,10.0,,Croissant,Donnerstag,11,2013,,,,False,False,False,False,False,False,False,False
3782,1311223,2013-11-22,3,93.07361,7.0,5.375,10.0,21.0,,Croissant,Freitag,11,2013,,,,False,False,False,False,False,False,False,False
3783,1311233,2013-11-23,3,174.47897,3.0,4.9125,6.0,,,Croissant,Samstag,11,2013,,,,False,False,False,False,False,False,False,False
3784,1311243,2013-11-24,3,256.64258,0.0,4.6,16.0,,,Croissant,Sonntag,11,2013,,,,False,False,False,False,False,False,False,False
3785,1311253,2013-11-25,3,73.403336,0.0,3.7,10.0,,,Croissant,Montag,11,2013,,,,False,False,False,False,False,False,False,False
3786,1311263,2013-11-26,3,102.05878,2.0,2.3125,6.0,,,Croissant,Dienstag,11,2013,,,,False,False,False,False,False,False,False,False
3787,1311273,2013-11-27,3,73.15409,8.0,7.3125,12.0,61.0,,Croissant,Mittwoch,11,2013,,,,False,False,False,False,False,False,False,False
3788,1311283,2013-11-28,3,111.25498,2.0,8.025,18.0,,,Croissant,Donnerstag,11,2013,,,,False,False,False,False,False,False,False,False
3789,1311293,2013-11-29,3,98.1354,8.0,5.9875,11.0,63.0,,Croissant,Freitag,11,2013,,,,False,False,False,False,False,False,False,False
3790,1311303,2013-11-30,3,113.55954,7.0,5.525,10.0,20.0,,Croissant,Samstag,11,2013,,,,False,False,False,False,False,False,False,False
3791,1312013,2013-12-01,3,192.10864,5.0,8.6625,20.0,61.0,,Croissant,Sonntag,12,2013,,,,False,False,False,False,False,False,False,False
3792,1312023,2013-12-02,3,112.72951,0.0,3.0625,4.0,10.0,,Croissant,Montag,12,2013,,,,False,False,False,False,False,False,False,False
3793,1312033,2013-12-03,3,112.86349,8.0,1.7125,6.0,28.0,,Croissant,Dienstag,12,2013,,,,False,False,False,False,False,False,False,False
3794,1312043,2013-12-04,3,118.59895,7.0,5.85,11.0,63.0,,Croissant,Mittwoch,12,2013,,,,False,False,False,False,False,False,False,False
3795,1312053,2013-12-05,3,114.60874,7.0,4.4625,24.0,63.0,,Croissant,Donnerstag,12,2013,,,,False,False,False,False,False,False,False,False
3796,1312063,2013-12-06,3,72.78035,6.0,1.7875,25.0,73.0,,Croissant,Freitag,12,2013,,,,False,False,False,False,False,False,False,False
3797,1312073,2013-12-07,3,116.79938,5.0,1.0,11.0,22.0,,Croissant,Samstag,12,2013,,,,False,False,False,False,False,False,False,False
3798,1312083,2013-12-08,3,169.01735,8.0,6.975,16.0,63.0,,Croissant,Sonntag,12,2013,,,,False,False,False,False,False,False,False,False
3799,1312093,2013-12-09,3,104.22609,7.0,9.2375,10.0,45.0,,Croissant,Montag,12,2013,,,,False,False,False,False,False,False,False,False
3800,1312103,2013-12-10,3,112.124565,7.0,7.1875,8.0,61.0,,Croissant,Dienstag,12,2013,,,,False,False,False,False,False,False,False,False
3801,1312113,2013-12-11,3,76.93945,7.0,5.025,9.0,10.0,,Croissant,Mittwoch,12,2013,,,,False,False,False,False,False,False,False,False
3802,1312123,2013-12-12,3,99.20071,8.0,2.525,8.0,28.0,,Croissant,Donnerstag,12,2013,,,,False,False,False,False,False,False,False,False
3803,1312133,2013-12-13,3,66.2056,7.0,3.5375,6.0,61.0,,Croissant,Freitag,12,2013,,,,False,False,False,False,False,False,False,False
3804,1312143,2013-12-14,3,103.1305,7.0,3.0125,7.0,61.0,,Croissant,Samstag,12,2013,,,,False,False,False,False,False,False,False,False
3805,1312153,2013-12-15,3,188.3264,8.0,7.925,12.0,61.0,,Croissant,Sonntag,12,2013,,,,False,False,False,False,False,False,False,False
3806,1312163,2013-12-16,3,72.946266,8.0,8.775,12.0,,,Croissant,Montag,12,2013,,,,False,False,False,False,False,False,False,False
3807,1312173,2013-12-17,3,88.811844,8.0,4.95,8.0,61.0,,Croissant,Dienstag,12,2013,,,,False,False,False,False,False,False,False,False
3808,1312183,2013-12-18,3,78.67043,7.0,6.85,8.0,10.0,,Croissant,Mittwoch,12,2013,,,,False,False,False,False,False,False,False,False
3809,1312193,2013-12-19,3,66.42456,7.0,7.4,10.0,63.0,,Croissant,Donnerstag,12,2013,,,,False,False,False,False,False,False,False,False
3810,1312203,2013-12-20,3,91.33207,7.0,5.2875,10.0,61.0,,Croissant,Freitag,12,2013,,,,False,False,False,False,False,False,False,False
3811,1312213,2013-12-21,3,120.97859,8.0,6.5625,13.0,63.0,,Croissant,Samstag,12,2013,,,,False,False,False,False,False,False,False,False
3812,1312223,2013-12-22,3,145.07835,7.0,8.1375,12.0,61.0,,Croissant,Sonntag,12,2013,,,,False,False,False,False,False,False,False,False
3813,1312233,2013-12-23,3,129.10573,3.0,5.4875,10.0,,,Croissant,Montag,12,2013,,,,False,False,False,False,False,False,False,False
3814,1312243,2013-12-24,3,131.06015,7.0,11.4375,18.0,61.0,,Croissant,Dienstag,12,2013,,,,False,False,False,False,False,False,False,False
3815,1312273,2013-12-27,3,155.11961,7.0,5.7625,15.0,63.0,,Croissant,Freitag,12,2013,,,,False,False,False,False,False,False,False,False
3816,1312293,2013-12-29,3,186.14487,7.0,5.7125,9.0,63.0,,Croissant,Sonntag,12,2013,,,,False,False,False,False,False,False,False,False
3817,1312303,2013-12-30,3,187.93901,4.0,4.75,11.0,10.0,,Croissant,Montag,12,2013,,,,False,False,False,False,False,False,False,False
3818,1312313,2013-12-31,3,192.19872,4.0,5.0375,7.0,,,Croissant,Dienstag,12,2013,,,,False,False,False,False,False,False,False,False
3819,1401023,2014-01-02,3,142.30797,7.0,6.25,9.0,63.0,,Croissant,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
3820,1401033,2014-01-03,3,99.60581,7.0,6.8375,10.0,63.0,,Croissant,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
3821,1401043,2014-01-04,3,176.10416,5.0,6.9375,11.0,,,Croissant,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
3822,1401053,2014-01-05,3,178.65785,7.0,6.1875,11.0,63.0,,Croissant,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
3823,1401063,2014-01-06,3,96.441345,7.0,7.9125,11.0,65.0,,Croissant,Montag,1,2014,,,,False,False,False,False,False,False,False,False
3824,1401073,2014-01-07,3,112.99881,7.0,10.4375,13.0,,,Croissant,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
3825,1401083,2014-01-08,3,110.95589,7.0,8.6375,15.0,63.0,,Croissant,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
3826,1401093,2014-01-09,3,83.99808,7.0,9.6125,16.0,61.0,,Croissant,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
3827,1401103,2014-01-10,3,95.58156,7.0,6.6375,17.0,61.0,,Croissant,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
3828,1401113,2014-01-11,3,135.29762,7.0,5.5875,18.0,63.0,,Croissant,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
3829,1401123,2014-01-12,3,219.45125,2.0,5.525,16.0,21.0,,Croissant,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
3830,1401133,2014-01-13,3,91.9494,8.0,3.1375,10.0,69.0,,Croissant,Montag,1,2014,,,,False,False,False,False,False,False,False,False
3831,1401143,2014-01-14,3,122.77759,6.0,4.225,6.0,28.0,,Croissant,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
3832,1401153,2014-01-15,3,87.36646,7.0,3.228571,7.0,28.0,,Croissant,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
3833,1401163,2014-01-16,3,96.86347,8.0,2.7375,9.0,63.0,,Croissant,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
3834,1401173,2014-01-17,3,104.95388,7.0,6.7375,4.0,61.0,,Croissant,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
3835,1401183,2014-01-18,3,120.949486,7.0,5.8875,8.0,61.0,,Croissant,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
3836,1401193,2014-01-19,3,201.95181,7.0,2.8625,19.0,10.0,,Croissant,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
3837,1401203,2014-01-20,3,113.23476,8.0,0.3875,13.0,61.0,,Croissant,Montag,1,2014,,,,False,False,False,False,False,False,False,False
3838,1401213,2014-01-21,3,77.55535,7.0,-0.65,7.0,77.0,,Croissant,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
3839,1401223,2014-01-22,3,92.26418,8.0,-3.1125,14.0,22.0,,Croissant,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
3840,1401233,2014-01-23,3,81.10284,8.0,-3.1875,11.0,22.0,,Croissant,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
3841,1401243,2014-01-24,3,107.5276,2.0,-5.1625,13.0,10.0,,Croissant,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
3842,1401253,2014-01-25,3,126.52715,5.0,-7.0375,8.0,,,Croissant,Samstag,1,2014,,,,False,False,False,False,False,False,False,False
3843,1401263,2014-01-26,3,180.14233,1.0,-8.475,10.0,10.0,,Croissant,Sonntag,1,2014,,,,False,False,False,False,False,False,False,False
3844,1401273,2014-01-27,3,75.445984,5.0,0.7,9.0,69.0,,Croissant,Montag,1,2014,,,,False,False,False,False,False,False,False,False
3845,1401283,2014-01-28,3,75.42296,7.0,-0.2625,10.0,10.0,,Croissant,Dienstag,1,2014,,,,False,False,False,False,False,False,False,False
3846,1401293,2014-01-29,3,68.17855,7.0,-5.05,13.0,77.0,,Croissant,Mittwoch,1,2014,,,,False,False,False,False,False,False,False,False
3847,1401303,2014-01-30,3,79.583694,7.0,-4.4875,8.0,77.0,,Croissant,Donnerstag,1,2014,,,,False,False,False,False,False,False,False,False
3848,1401313,2014-01-31,3,100.01182,8.0,-3.6875,7.0,10.0,,Croissant,Freitag,1,2014,,,,False,False,False,False,False,False,False,False
3849,1402013,2014-02-01,3,114.429955,7.0,3.225,10.0,63.0,,Croissant,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
3850,1402023,2014-02-02,3,227.15593,0.0,5.4875,8.0,,,Croissant,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
3851,1402033,2014-02-03,3,90.30293,1.0,3.475,8.0,10.0,,Croissant,Montag,2,2014,,,,False,False,False,False,False,False,False,False
3852,1402043,2014-02-04,3,101.09227,5.0,3.925,6.0,10.0,,Croissant,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
3853,1402053,2014-02-05,3,100.25734,4.0,3.675,8.0,10.0,,Croissant,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
3854,1402063,2014-02-06,3,91.67276,7.0,7.875,11.0,20.0,,Croissant,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
3855,1402073,2014-02-07,3,76.9603,7.0,8.475,15.0,63.0,,Croissant,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
3856,1402083,2014-02-08,3,149.9558,7.0,6.2875,12.0,61.0,,Croissant,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
3857,1402093,2014-02-09,3,160.7618,5.0,6.7125,15.0,63.0,,Croissant,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
3858,1402103,2014-02-10,3,109.588425,2.0,6.6375,9.0,,,Croissant,Montag,2,2014,,,,False,False,False,False,False,False,False,False
3859,1402113,2014-02-11,3,73.98866,7.0,4.925,12.0,61.0,,Croissant,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
3860,1402123,2014-02-12,3,66.71278,4.0,6.1,13.0,10.0,,Croissant,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
3861,1402133,2014-02-13,3,93.036285,5.0,7.45,13.0,,,Croissant,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
3862,1402143,2014-02-14,3,94.30201,5.0,5.2125,9.0,10.0,,Croissant,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
3863,1402153,2014-02-15,3,130.36363,5.0,11.5,15.0,,,Croissant,Samstag,2,2014,,,,False,False,False,False,False,False,False,False
3864,1402163,2014-02-16,3,177.1425,7.0,6.0625,17.0,63.0,,Croissant,Sonntag,2,2014,,,,False,False,False,False,False,False,False,False
3865,1402173,2014-02-17,3,102.6446,0.0,6.6875,9.0,,,Croissant,Montag,2,2014,,,,False,False,False,False,False,False,False,False
3866,1402183,2014-02-18,3,100.92728,7.0,7.8,8.0,10.0,,Croissant,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
3867,1402193,2014-02-19,3,70.6249,7.0,6.325,8.0,61.0,,Croissant,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
3868,1402203,2014-02-20,3,122.10499,6.0,9.1,11.0,10.0,,Croissant,Donnerstag,2,2014,,,,False,True,False,False,False,False,False,False
3869,1402213,2014-02-21,3,108.85413,7.0,7.5125,11.0,61.0,,Croissant,Freitag,2,2014,,,,False,True,False,False,False,False,False,False
3870,1402223,2014-02-22,3,138.6092,7.0,5.925,11.0,21.0,,Croissant,Samstag,2,2014,,,,False,True,False,False,False,False,False,False
3871,1402233,2014-02-23,3,193.55447,1.0,8.625,12.0,,,Croissant,Sonntag,2,2014,,,,False,True,False,False,False,False,False,False
3872,1402243,2014-02-24,3,108.43012,1.0,9.4125,11.0,,,Croissant,Montag,2,2014,,,,False,False,False,False,False,False,False,False
3873,1402253,2014-02-25,3,108.9395,1.0,10.475,7.0,,,Croissant,Dienstag,2,2014,,,,False,False,False,False,False,False,False,False
3874,1402263,2014-02-26,3,128.53127,5.0,10.1875,8.0,,,Croissant,Mittwoch,2,2014,,,,False,False,False,False,False,False,False,False
3875,1402273,2014-02-27,3,124.04617,1.0,8.8875,7.0,10.0,,Croissant,Donnerstag,2,2014,,,,False,False,False,False,False,False,False,False
3876,1402283,2014-02-28,3,126.33631,7.0,6.1875,6.0,61.0,,Croissant,Freitag,2,2014,,,,False,False,False,False,False,False,False,False
3877,1403013,2014-03-01,3,198.69023,2.0,5.075,9.0,10.0,,Croissant,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
3878,1403023,2014-03-02,3,216.45409,6.0,6.5625,9.0,10.0,,Croissant,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
3879,1403033,2014-03-03,3,135.7018,0.0,9.1875,10.0,5.0,,Croissant,Montag,3,2014,,,,False,False,False,False,False,False,False,False
3880,1403043,2014-03-04,3,121.59271,7.0,6.6875,7.0,10.0,,Croissant,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
3881,1403053,2014-03-05,3,118.30824,7.0,4.6875,7.0,28.0,,Croissant,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
3882,1403063,2014-03-06,3,110.01198,3.0,8.925,9.0,10.0,,Croissant,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
3883,1403073,2014-03-07,3,120.373695,6.0,11.275,10.0,5.0,,Croissant,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
3884,1403083,2014-03-08,3,188.51488,0.0,9.9375,6.0,,,Croissant,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
3885,1403093,2014-03-09,3,200.51509,0.0,16.4,9.0,,,Croissant,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
3886,1403103,2014-03-10,3,112.7941,0.0,15.8,9.0,,,Croissant,Montag,3,2014,,,,False,False,False,False,False,False,False,False
3887,1403113,2014-03-11,3,118.436646,0.0,7.85,9.0,,,Croissant,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
3888,1403123,2014-03-12,3,116.92908,0.0,10.2125,8.0,0.0,,Croissant,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
3889,1403133,2014-03-13,3,112.90574,0.0,13.375,10.0,,,Croissant,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
3890,1403143,2014-03-14,3,124.45812,1.0,9.6125,10.0,,,Croissant,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
3891,1403153,2014-03-15,3,193.49054,4.0,9.0375,27.0,,,Croissant,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
3892,1403163,2014-03-16,3,111.822266,7.0,9.3375,24.0,61.0,,Croissant,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
3893,1403173,2014-03-17,3,124.59717,7.0,9.5875,18.0,61.0,,Croissant,Montag,3,2014,,,,False,False,False,False,False,False,False,False
3894,1403183,2014-03-18,3,101.81703,7.0,9.6875,16.0,21.0,,Croissant,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
3895,1403193,2014-03-19,3,123.100075,7.0,9.45,18.0,61.0,,Croissant,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
3896,1403203,2014-03-20,3,134.12106,0.0,16.2625,13.0,,,Croissant,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
3897,1403213,2014-03-21,3,116.38401,7.0,6.8875,14.0,63.0,,Croissant,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
3898,1403223,2014-03-22,3,219.40315,5.0,8.85,11.0,63.0,,Croissant,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
3899,1403233,2014-03-23,3,161.39026,4.0,8.3625,10.0,,,Croissant,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
3900,1403243,2014-03-24,3,136.25455,3.0,7.5625,7.0,,,Croissant,Montag,3,2014,,,,False,False,False,False,False,False,False,False
3901,1403253,2014-03-25,3,101.627144,2.0,7.725,10.0,21.0,,Croissant,Dienstag,3,2014,,,,False,False,False,False,False,False,False,False
3902,1403263,2014-03-26,3,102.51459,5.0,7.85,11.0,21.0,,Croissant,Mittwoch,3,2014,,,,False,False,False,False,False,False,False,False
3903,1403273,2014-03-27,3,106.49923,6.0,5.1,12.0,,,Croissant,Donnerstag,3,2014,,,,False,False,False,False,False,False,False,False
3904,1403283,2014-03-28,3,132.83928,8.0,5.4,12.0,10.0,,Croissant,Freitag,3,2014,,,,False,False,False,False,False,False,False,False
3905,1403293,2014-03-29,3,197.33368,3.0,9.375,8.0,10.0,,Croissant,Samstag,3,2014,,,,False,False,False,False,False,False,False,False
3906,1403303,2014-03-30,3,158.40175,0.0,11.2625,8.0,28.0,,Croissant,Sonntag,3,2014,,,,False,False,False,False,False,False,False,False
3907,1403313,2014-03-31,3,122.15806,7.0,7.4375,4.0,45.0,,Croissant,Montag,3,2014,,,,False,False,False,False,False,False,False,False
3908,1404013,2014-04-01,3,136.75793,8.0,5.7625,13.0,10.0,,Croissant,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
3909,1404023,2014-04-02,3,122.2744,2.0,12.45,8.0,10.0,,Croissant,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
3910,1404033,2014-04-03,3,134.05586,3.0,7.6125,15.0,10.0,,Croissant,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
3911,1404043,2014-04-04,3,115.55777,6.0,6.45,15.0,0.0,,Croissant,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
3912,1404053,2014-04-05,3,192.69345,8.0,9.825,5.0,61.0,,Croissant,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
3913,1404063,2014-04-06,3,179.59924,7.0,12.1875,8.0,63.0,,Croissant,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
3914,1404073,2014-04-07,3,177.9971,7.0,15.7875,10.0,63.0,,Croissant,Montag,4,2014,,,,False,False,False,False,False,False,False,False
3915,1404083,2014-04-08,3,147.64,7.0,9.8125,19.0,61.0,,Croissant,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
3916,1404093,2014-04-09,3,162.7588,7.0,10.1875,20.0,21.0,,Croissant,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
3917,1404103,2014-04-10,3,139.44368,7.0,9.75,4.0,,,Croissant,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
3918,1404113,2014-04-11,3,141.68591,6.0,12.0625,10.0,,,Croissant,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
3919,1404123,2014-04-12,3,241.84982,4.0,11.2,12.0,0.0,,Croissant,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
3920,1404133,2014-04-13,3,198.03308,6.0,11.0125,21.0,,,Croissant,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
3921,1404143,2014-04-14,3,156.10599,5.0,8.9,23.0,61.0,,Croissant,Montag,4,2014,,,,False,False,False,False,False,False,False,False
3922,1404153,2014-04-15,3,190.12064,0.0,9.9125,15.0,,,Croissant,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
3923,1404163,2014-04-16,3,198.96996,0.0,11.3625,9.0,,,Croissant,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
3924,1404173,2014-04-17,3,214.38348,5.0,14.4,14.0,,,Croissant,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
3925,1404193,2014-04-19,3,273.49194,1.0,11.125,13.0,5.0,,Croissant,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
3926,1404203,2014-04-20,3,274.1823,0.0,13.875,15.0,5.0,,Croissant,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
3927,1404213,2014-04-21,3,298.18723,4.0,13.425,15.0,0.0,,Croissant,Montag,4,2014,bundesweit,Schleswig-Holstein,Ostermontag,False,False,False,False,False,False,False,False
3928,1404223,2014-04-22,3,182.98384,3.0,15.45,10.0,10.0,,Croissant,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
3929,1404233,2014-04-23,3,183.53969,8.0,9.825,11.0,21.0,,Croissant,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
3930,1404243,2014-04-24,3,167.08424,8.0,9.175,11.0,,,Croissant,Donnerstag,4,2014,,,,False,False,False,False,False,False,False,False
3931,1404253,2014-04-25,3,166.55931,0.0,13.5625,12.0,,,Croissant,Freitag,4,2014,,,,False,False,False,False,False,False,False,False
3932,1404263,2014-04-26,3,199.6262,0.0,15.45,11.0,,,Croissant,Samstag,4,2014,,,,False,False,False,False,False,False,False,False
3933,1404273,2014-04-27,3,195.50162,0.0,16.225,16.0,,,Croissant,Sonntag,4,2014,,,,False,False,False,False,False,False,False,False
3934,1404283,2014-04-28,3,134.855,0.0,15.8875,11.0,,,Croissant,Montag,4,2014,,,,False,False,False,False,False,False,False,False
3935,1404293,2014-04-29,3,152.0255,0.0,18.0875,8.0,0.0,,Croissant,Dienstag,4,2014,,,,False,False,False,False,False,False,False,False
3936,1404303,2014-04-30,3,154.43465,3.0,18.0,8.0,,,Croissant,Mittwoch,4,2014,,,,False,False,False,False,False,False,False,False
3937,1405023,2014-05-02,3,183.8459,6.0,10.225,13.0,,,Croissant,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
3938,1405053,2014-05-05,3,565.94165,8.0,10.7125,6.0,21.0,,Croissant,Montag,5,2014,,,,False,False,False,False,False,False,False,False
3939,1405063,2014-05-06,3,113.62966,7.0,15.775,9.0,,,Croissant,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
3940,1405073,2014-05-07,3,91.08727,4.0,14.2125,15.0,65.0,,Croissant,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
3941,1405083,2014-05-08,3,123.77667,7.0,12.45,10.0,63.0,,Croissant,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
3942,1405093,2014-05-09,3,145.89417,6.0,12.3875,10.0,61.0,,Croissant,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
3943,1405103,2014-05-10,3,166.32935,7.0,13.275,12.0,61.0,,Croissant,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
3944,1405113,2014-05-11,3,160.19121,7.0,11.5625,12.0,63.0,,Croissant,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
3945,1405123,2014-05-12,3,123.83552,7.0,12.7,14.0,63.0,,Croissant,Montag,5,2014,,,,False,False,False,False,False,False,False,False
3946,1405133,2014-05-13,3,118.97601,7.0,11.5625,15.0,21.0,,Croissant,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
3947,1405143,2014-05-14,3,127.48393,7.0,11.5625,16.0,,,Croissant,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
3948,1405153,2014-05-15,3,124.63893,2.0,13.7875,8.0,,,Croissant,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
3949,1405163,2014-05-16,3,161.94728,5.0,13.8875,9.0,,,Croissant,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
3950,1405173,2014-05-17,3,225.1489,0.0,16.625,8.0,0.0,,Croissant,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
3951,1405183,2014-05-18,3,209.61513,4.0,16.5125,13.0,,,Croissant,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
3952,1405193,2014-05-19,3,132.9918,6.0,13.7625,8.0,61.0,,Croissant,Montag,5,2014,,,,False,False,False,False,False,False,False,False
3953,1405203,2014-05-20,3,142.28285,0.0,20.725,12.0,,,Croissant,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
3954,1405213,2014-05-21,3,134.10793,2.0,26.8625,8.0,,,Croissant,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
3955,1405223,2014-05-22,3,105.985886,0.0,26.375,8.0,,,Croissant,Donnerstag,5,2014,,,,False,False,False,False,False,False,False,False
3956,1405233,2014-05-23,3,157.53381,7.0,18.0125,12.0,65.0,,Croissant,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
3957,1405243,2014-05-24,3,196.11899,2.0,17.9625,8.0,,,Croissant,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
3958,1405253,2014-05-25,3,216.64072,2.0,20.4625,11.0,,,Croissant,Sonntag,5,2014,,,,False,False,False,False,False,False,False,False
3959,1405263,2014-05-26,3,138.55626,0.0,19.9625,13.0,,,Croissant,Montag,5,2014,,,,False,False,False,False,False,False,False,False
3960,1405273,2014-05-27,3,142.34552,7.0,12.8875,21.0,21.0,,Croissant,Dienstag,5,2014,,,,False,False,False,False,False,False,False,False
3961,1405283,2014-05-28,3,196.53493,7.0,10.2,22.0,21.0,,Croissant,Mittwoch,5,2014,,,,False,False,False,False,False,False,False,False
3962,1405293,2014-05-29,3,254.29507,4.0,12.7,14.0,,,Croissant,Donnerstag,5,2014,bundesweit,Schleswig-Holstein,Christi Himmelfahrt,False,False,False,False,False,False,False,False
3963,1405303,2014-05-30,3,264.0366,0.0,17.9625,13.0,,,Croissant,Freitag,5,2014,,,,False,False,False,False,False,False,False,False
3964,1405313,2014-05-31,3,292.1416,3.0,15.9125,15.0,,,Croissant,Samstag,5,2014,,,,False,False,False,False,False,False,False,False
3965,1406013,2014-06-01,3,238.14767,7.0,13.825,6.0,21.0,,Croissant,Sonntag,6,2014,,,,False,False,False,False,False,False,False,False
3966,1406023,2014-06-02,3,142.06845,0.0,17.625,9.0,,,Croissant,Montag,6,2014,,,,False,False,False,False,False,False,False,False
3967,1406033,2014-06-03,3,161.47139,1.0,20.0,9.0,,,Croissant,Dienstag,6,2014,,,,False,False,False,False,False,False,False,False
