Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Woche,Monat,Jahr,Wochentag,Kalenderwoche,Quartal,Halbjahr,Jahreszeit,Product_type,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,KielerWoche_0,KielerWoche_1
2015-09-07,153.007856994447,0.0,17.25,12.0,,37,9,2015,1,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-07,394.644880949285,0.0,17.25,12.0,,37,9,2015,1,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-07,162.201655398535,0.0,17.25,12.0,,37,9,2015,1,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-07,86.5338103694984,0.0,17.25,12.0,,37,9,2015,1,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-07,259.606631742264,0.0,17.25,12.0,,37,9,2015,1,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-08,290.365271054862,2.0,17.5,9.0,0.0,37,9,2015,2,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-08,61.8558338270558,2.0,17.5,9.0,0.0,37,9,2015,2,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-08,137.003350835869,2.0,17.5,9.0,0.0,37,9,2015,2,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-08,101.974900564771,2.0,17.5,9.0,0.0,37,9,2015,2,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-08,351.131949782145,2.0,17.5,9.0,0.0,37,9,2015,2,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-09,85.9654454506722,1.0,16.875,10.0,,37,9,2015,3,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-09,376.926779721908,1.0,16.875,10.0,,37,9,2015,3,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-09,145.443243273014,1.0,16.875,10.0,,37,9,2015,3,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-09,55.8300832911426,1.0,16.875,10.0,,37,9,2015,3,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-09,283.205964937396,1.0,16.875,10.0,,37,9,2015,3,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-10,268.218856479745,1.0,17.625,14.0,,37,9,2015,4,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-10,65.3438046012977,1.0,17.625,14.0,,37,9,2015,4,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-10,160.140587535139,1.0,17.625,14.0,,37,9,2015,4,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-10,389.614304848778,1.0,17.625,14.0,,37,9,2015,4,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-10,117.413494347263,1.0,17.625,14.0,,37,9,2015,4,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-11,104.972387940673,7.0,15.0,12.0,61.0,37,9,2015,5,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-11,370.834526663937,7.0,15.0,12.0,61.0,37,9,2015,5,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-11,117.688324874624,7.0,15.0,12.0,61.0,37,9,2015,5,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-11,77.5963267214814,7.0,15.0,12.0,61.0,37,9,2015,5,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-11,313.184481077626,7.0,15.0,12.0,61.0,37,9,2015,5,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-12,291.384483107582,5.0,18.5,8.0,,37,9,2015,6,2015-36,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-12,97.385176383401,5.0,18.5,8.0,,37,9,2015,6,2015-36,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-12,256.24856314601,5.0,18.5,8.0,,37,9,2015,6,2015-36,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-12,535.735851383828,5.0,18.5,8.0,,37,9,2015,6,2015-36,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-12,133.717384428962,5.0,18.5,8.0,,37,9,2015,6,2015-36,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-13,103.751245279575,6.0,18.5,5.0,20.0,37,9,2015,7,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-13,500.251121182591,6.0,18.5,5.0,20.0,37,9,2015,7,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-13,180.682163454072,6.0,18.5,5.0,20.0,37,9,2015,7,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-13,82.1522115839159,6.0,18.5,5.0,20.0,37,9,2015,7,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-13,317.027305488424,6.0,18.5,5.0,20.0,37,9,2015,7,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-14,268.547450934084,7.0,17.625,6.0,63.0,38,9,2015,1,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-14,112.727634796859,7.0,17.625,6.0,63.0,38,9,2015,1,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-14,114.521175435237,7.0,17.625,6.0,63.0,38,9,2015,1,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-14,344.444831213055,7.0,17.625,6.0,63.0,38,9,2015,1,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-14,133.510832118078,7.0,17.625,6.0,63.0,38,9,2015,1,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-15,139.402208193743,4.0,13.875,10.0,95.0,38,9,2015,2,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-15,393.952752737191,4.0,13.875,10.0,95.0,38,9,2015,2,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-15,104.019391254186,4.0,13.875,10.0,95.0,38,9,2015,2,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-15,75.4421722874781,4.0,13.875,10.0,95.0,38,9,2015,2,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-15,273.980818786363,4.0,13.875,10.0,95.0,38,9,2015,2,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-16,87.542547022515,7.0,15.25,6.0,61.0,38,9,2015,3,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-16,139.313497563127,7.0,15.25,6.0,61.0,38,9,2015,3,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-16,289.262509645385,7.0,15.25,6.0,61.0,38,9,2015,3,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-16,133.689772019809,7.0,15.25,6.0,61.0,38,9,2015,3,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-16,319.876606857062,7.0,15.25,6.0,61.0,38,9,2015,3,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-17,110.514257948888,6.0,18.0,12.0,61.0,38,9,2015,4,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-17,339.29368224101,6.0,18.0,12.0,61.0,38,9,2015,4,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-17,126.856599332132,6.0,18.0,12.0,61.0,38,9,2015,4,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-17,84.5351439454101,6.0,18.0,12.0,61.0,38,9,2015,4,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-17,244.38437926166,6.0,18.0,12.0,61.0,38,9,2015,4,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-18,320.346264402261,5.0,17.25,10.0,0.0,38,9,2015,5,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-18,82.7393131451718,5.0,17.25,10.0,0.0,38,9,2015,5,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-18,130.194081365583,5.0,17.25,10.0,0.0,38,9,2015,5,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-18,352.790180923934,5.0,17.25,10.0,0.0,38,9,2015,5,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-18,142.732270753669,5.0,17.25,10.0,0.0,38,9,2015,5,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-19,130.810510295333,7.0,15.25,7.0,61.0,38,9,2015,6,2015-37,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-19,489.258808159457,7.0,15.25,7.0,61.0,38,9,2015,6,2015-37,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-19,166.13465629308,7.0,15.25,7.0,61.0,38,9,2015,6,2015-37,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-19,76.9847906238951,7.0,15.25,7.0,61.0,38,9,2015,6,2015-37,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-19,428.872661572212,7.0,15.25,7.0,61.0,38,9,2015,6,2015-37,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-20,135.071628146581,3.0,15.625,15.0,21.0,38,9,2015,7,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-20,163.752648797866,3.0,15.625,15.0,21.0,38,9,2015,7,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-20,312.290301376533,3.0,15.625,15.0,21.0,38,9,2015,7,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-20,78.983124398745,3.0,15.625,15.0,21.0,38,9,2015,7,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-20,513.530323638994,3.0,15.625,15.0,21.0,38,9,2015,7,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-21,121.131518972434,7.0,13.375,6.0,61.0,39,9,2015,1,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-21,341.999724265438,7.0,13.375,6.0,61.0,39,9,2015,1,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-21,115.796286729832,7.0,13.375,6.0,61.0,39,9,2015,1,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-21,97.6919272101571,7.0,13.375,6.0,61.0,39,9,2015,1,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-21,253.439662740014,7.0,13.375,6.0,61.0,39,9,2015,1,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-22,69.0212668968983,7.0,14.25,7.0,61.0,39,9,2015,2,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-22,125.429354816316,7.0,14.25,7.0,61.0,39,9,2015,2,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-22,203.366891249052,7.0,14.25,7.0,61.0,39,9,2015,2,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-22,95.7635024410138,7.0,14.25,7.0,61.0,39,9,2015,2,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-22,341.945995080269,7.0,14.25,7.0,61.0,39,9,2015,2,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-23,113.985638571579,7.0,14.0,5.0,20.0,39,9,2015,3,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-23,330.659883041061,7.0,14.0,5.0,20.0,39,9,2015,3,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-23,114.689141036828,7.0,14.0,5.0,20.0,39,9,2015,3,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-23,70.0238513998215,7.0,14.0,5.0,20.0,39,9,2015,3,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-23,275.543754197184,7.0,14.0,5.0,20.0,39,9,2015,3,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-24,114.429804827026,3.0,16.0,11.0,0.0,39,9,2015,4,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-24,331.504415119153,3.0,16.0,11.0,0.0,39,9,2015,4,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-24,111.820297518484,3.0,16.0,11.0,0.0,39,9,2015,4,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-24,80.7725892781173,3.0,16.0,11.0,0.0,39,9,2015,4,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-24,213.812725299209,3.0,16.0,11.0,0.0,39,9,2015,4,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-25,60.674416299411,4.0,14.875,8.0,61.0,39,9,2015,5,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-25,100.188435265973,4.0,14.875,8.0,61.0,39,9,2015,5,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-25,278.025761115064,4.0,14.875,8.0,61.0,39,9,2015,5,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-25,106.295868104001,4.0,14.875,8.0,61.0,39,9,2015,5,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-25,345.480200670974,4.0,14.875,8.0,61.0,39,9,2015,5,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-26,157.874583198782,4.0,15.25,7.0,21.0,39,9,2015,6,2015-38,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-26,516.867082419223,4.0,15.25,7.0,21.0,39,9,2015,6,2015-38,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-26,167.256400076095,4.0,15.25,7.0,21.0,39,9,2015,6,2015-38,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-26,71.1253177682758,4.0,15.25,7.0,21.0,39,9,2015,6,2015-38,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-26,259.479539645314,4.0,15.25,7.0,21.0,39,9,2015,6,2015-38,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-27,282.790580820186,1.0,15.25,8.0,,39,9,2015,7,2015-39,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-27,190.353191223696,1.0,15.25,8.0,,39,9,2015,7,2015-39,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-27,111.59297636216,1.0,15.25,8.0,,39,9,2015,7,2015-39,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-27,68.6546901854519,1.0,15.25,8.0,,39,9,2015,7,2015-39,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-27,474.080062196284,1.0,15.25,8.0,,39,9,2015,7,2015-39,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-28,110.384754268745,2.0,14.625,7.0,0.0,40,9,2015,1,2015-39,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-28,337.127014231803,2.0,14.625,7.0,0.0,40,9,2015,1,2015-39,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-28,119.037376448422,2.0,14.625,7.0,0.0,40,9,2015,1,2015-39,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-28,68.1313704676534,2.0,14.625,7.0,0.0,40,9,2015,1,2015-39,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-28,248.782545827885,2.0,14.625,7.0,0.0,40,9,2015,1,2015-39,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-29,81.1052131900459,2.0,15.625,9.0,0.0,40,9,2015,2,2015-39,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-29,113.547561893099,2.0,15.625,9.0,0.0,40,9,2015,2,2015-39,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-09-29,243.885310409177,2.0,15.625,9.0,0.0,40,9,2015,2,2015-39,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-29,107.172499358255,2.0,15.625,9.0,0.0,40,9,2015,2,2015-39,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-29,331.727598762738,2.0,15.625,9.0,0.0,40,9,2015,2,2015-39,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-30,237.220772688072,0.0,15.375,6.0,0.0,40,9,2015,3,2015-39,3,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-09-30,100.378339103544,0.0,15.375,6.0,0.0,40,9,2015,3,2015-39,3,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-09-30,115.168250758514,0.0,15.375,6.0,0.0,40,9,2015,3,2015-39,3,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-09-30,314.143853841003,0.0,15.375,6.0,0.0,40,9,2015,3,2015-39,3,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-09-30,112.433351295931,0.0,15.375,6.0,0.0,40,9,2015,3,2015-39,3,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-01,61.2824323616014,1.0,14.75,9.0,0.0,40,10,2015,4,2015-39,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-01,112.890899599301,1.0,14.75,9.0,0.0,40,10,2015,4,2015-39,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-01,222.946056290178,1.0,14.75,9.0,0.0,40,10,2015,4,2015-39,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-01,111.736624736966,1.0,14.75,9.0,0.0,40,10,2015,4,2015-39,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-01,335.045744545908,1.0,14.75,9.0,0.0,40,10,2015,4,2015-39,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-02,135.233441535145,2.0,15.375,7.0,10.0,40,10,2015,5,2015-39,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-02,354.775507335419,2.0,15.375,7.0,10.0,40,10,2015,5,2015-39,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-02,76.7982788438422,2.0,15.375,7.0,10.0,40,10,2015,5,2015-39,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-02,240.119361604335,2.0,15.375,7.0,10.0,40,10,2015,5,2015-39,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-02,106.535577201219,2.0,15.375,7.0,10.0,40,10,2015,5,2015-39,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-03,59.6051413782784,2.0,14.375,9.0,0.0,40,10,2015,6,2015-39,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-03,473.947428461761,2.0,14.375,9.0,0.0,40,10,2015,6,2015-39,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-03,186.550257735195,2.0,14.375,9.0,0.0,40,10,2015,6,2015-39,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-03,85.6518051480984,2.0,14.375,9.0,0.0,40,10,2015,6,2015-39,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-03,295.846113974453,2.0,14.375,9.0,0.0,40,10,2015,6,2015-39,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-04,105.504689154874,6.0,15.625,7.0,45.0,40,10,2015,7,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-04,315.602900601372,6.0,15.625,7.0,45.0,40,10,2015,7,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-04,182.177089433129,6.0,15.625,7.0,45.0,40,10,2015,7,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-04,56.1124326265758,6.0,15.625,7.0,45.0,40,10,2015,7,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-04,523.195446240805,6.0,15.625,7.0,45.0,40,10,2015,7,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-05,160.729447285732,0.0,16.5,5.0,10.0,41,10,2015,1,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-05,377.265838211666,0.0,16.5,5.0,10.0,41,10,2015,1,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-05,139.507902526703,0.0,16.5,5.0,10.0,41,10,2015,1,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-05,65.7278859423288,0.0,16.5,5.0,10.0,41,10,2015,1,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-05,327.12246547276,0.0,16.5,5.0,10.0,41,10,2015,1,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-06,262.096918376241,7.0,14.875,14.0,10.0,41,10,2015,2,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-06,48.5210229032399,7.0,14.875,14.0,10.0,41,10,2015,2,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-06,191.047872542633,7.0,14.875,14.0,10.0,41,10,2015,2,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-06,354.961577916475,7.0,14.875,14.0,10.0,41,10,2015,2,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-06,174.298357024457,7.0,14.875,14.0,10.0,41,10,2015,2,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-07,162.817648369254,8.0,13.0,7.0,63.0,41,10,2015,3,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-07,360.31000218759,8.0,13.0,7.0,63.0,41,10,2015,3,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-07,142.58488565143,8.0,13.0,7.0,63.0,41,10,2015,3,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-07,86.7842751324009,8.0,13.0,7.0,63.0,41,10,2015,3,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-07,266.700728724313,8.0,13.0,7.0,63.0,41,10,2015,3,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-08,43.1746483077413,7.0,11.875,5.0,10.0,41,10,2015,4,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-08,137.799493823338,7.0,11.875,5.0,10.0,41,10,2015,4,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-08,279.232059857983,7.0,11.875,5.0,10.0,41,10,2015,4,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-08,126.317035048177,7.0,11.875,5.0,10.0,41,10,2015,4,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-08,322.607112704729,7.0,11.875,5.0,10.0,41,10,2015,4,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-09,149.251607689849,7.0,11.125,7.0,21.0,41,10,2015,5,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-09,368.419818568006,7.0,11.125,7.0,21.0,41,10,2015,5,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-09,124.479675740188,7.0,11.125,7.0,21.0,41,10,2015,5,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-09,59.5202307127551,7.0,11.125,7.0,21.0,41,10,2015,5,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-09,347.187545236976,7.0,11.125,7.0,21.0,41,10,2015,5,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-10,72.0981136423241,1.0,9.75,14.0,0.0,41,10,2015,6,2015-40,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-10,233.976547760918,1.0,9.75,14.0,0.0,41,10,2015,6,2015-40,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-10,308.712885369114,1.0,9.75,14.0,0.0,41,10,2015,6,2015-40,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-10,142.819418608991,1.0,9.75,14.0,0.0,41,10,2015,6,2015-40,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-10,443.62330984219,1.0,9.75,14.0,0.0,41,10,2015,6,2015-40,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-11,86.9624118426862,0.0,10.25,13.0,5.0,41,10,2015,7,2015-41,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-11,557.722976595955,0.0,10.25,13.0,5.0,41,10,2015,7,2015-41,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-11,195.713839682979,0.0,10.25,13.0,5.0,41,10,2015,7,2015-41,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-11,111.582429188677,0.0,10.25,13.0,5.0,41,10,2015,7,2015-41,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-11,331.335033797055,0.0,10.25,13.0,5.0,41,10,2015,7,2015-41,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-12,192.294672820891,0.0,8.625,12.0,5.0,42,10,2015,1,2015-41,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-12,377.926547877883,0.0,8.625,12.0,5.0,42,10,2015,1,2015-41,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-12,161.493041485522,0.0,8.625,12.0,5.0,42,10,2015,1,2015-41,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-12,106.581056613366,0.0,8.625,12.0,5.0,42,10,2015,1,2015-41,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-12,269.147103600176,0.0,8.625,12.0,5.0,42,10,2015,1,2015-41,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-13,65.4802693489601,7.0,7.75,10.0,61.0,42,10,2015,2,2015-41,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
2015-10-13,272.220923076483,7.0,7.75,10.0,61.0,42,10,2015,2,2015-41,4,2,Herbst,Cake,False,False,False,False,True,False,True,False
2015-10-13,346.374494406459,7.0,7.75,10.0,61.0,42,10,2015,2,2015-41,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-13,121.893907688931,7.0,7.75,10.0,61.0,42,10,2015,2,2015-41,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-13,131.657171786547,7.0,7.75,10.0,61.0,42,10,2015,2,2015-41,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-14,111.050169347629,7.0,9.0,11.0,61.0,42,10,2015,3,2015-41,4,2,Herbst,Bread,True,False,False,False,False,False,True,False
2015-10-14,372.052820131498,7.0,9.0,11.0,61.0,42,10,2015,3,2015-41,4,2,Herbst,Roles,False,True,False,False,False,False,True,False
2015-10-14,149.540622596632,7.0,9.0,11.0,61.0,42,10,2015,3,2015-41,4,2,Herbst,Croissant,False,False,True,False,False,False,True,False
2015-10-14,83.1926451817242,7.0,9.0,11.0,61.0,42,10,2015,3,2015-41,4,2,Herbst,Pastry,False,False,False,True,False,False,True,False
