,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date
5619,2016-04-29,6.0,9.75,13,61.0,1604293.0,3.0,82.9419491940788,0.0,4,120,Friday,Croissant,2016,2016-04-29
5624,2016-04-30,8.0,8.0,7,61.0,1604303.0,3.0,134.027286218656,0.0,5,121,Saturday,Croissant,2016,2016-04-30
5629,2016-05-01,0.0,10.75,9,,1605013.0,3.0,223.802785349283,0.0,6,122,Sunday,Croissant,2016,2016-05-01
5634,2016-05-02,1.0,17.875,6,,1605023.0,3.0,95.4131027318739,0.0,0,123,Monday,Croissant,2016,2016-05-02
5639,2016-05-03,6.0,11.375,15,61.0,1605033.0,3.0,78.2337652654008,0.0,1,124,Tuesday,Croissant,2016,2016-05-03
5644,2016-05-04,1.0,12.375,10,,1605043.0,3.0,130.920505347872,0.0,2,125,Wednesday,Croissant,2016,2016-05-04
5649,2016-05-05,0.0,15.125,13,,1605053.0,3.0,189.486215784858,0.0,3,126,Thursday,Croissant,2016,2016-05-05
5654,2016-05-06,0.0,19.0,14,,1605063.0,3.0,223.695167377294,0.0,4,127,Friday,Croissant,2016,2016-05-06
5659,2016-05-07,0.0,22.125,12,,1605073.0,3.0,234.423968466887,0.0,5,128,Saturday,Croissant,2016,2016-05-07
5664,2016-05-08,0.0,21.375,17,,1605083.0,3.0,223.450408926695,0.0,6,129,Sunday,Croissant,2016,2016-05-08
5669,2016-05-09,0.0,19.875,12,,1605093.0,3.0,129.465698741399,0.0,0,130,Monday,Croissant,2016,2016-05-09
5674,2016-05-10,0.0,20.875,14,,1605103.0,3.0,72.9835247548076,0.0,1,131,Tuesday,Croissant,2016,2016-05-10
5679,2016-05-11,0.0,20.625,15,,1605113.0,3.0,141.551854340505,0.0,2,132,Wednesday,Croissant,2016,2016-05-11
5684,2016-05-12,0.0,15.625,17,0.0,1605123.0,3.0,111.749909512964,0.0,3,133,Thursday,Croissant,2016,2016-05-12
5689,2016-05-13,2.0,17.5,16,65.0,1605133.0,3.0,122.600995902318,0.0,4,134,Friday,Croissant,2016,2016-05-13
5694,2016-05-14,7.0,10.0,14,21.0,1605143.0,3.0,222.19069618993,0.0,5,135,Saturday,Croissant,2016,2016-05-14
5699,2016-05-15,6.0,9.75,12,61.0,1605153.0,3.0,233.964586111884,0.0,6,136,Sunday,Croissant,2016,2016-05-15
5704,2016-05-16,5.0,11.25,16,,1605163.0,3.0,243.572747061241,0.0,0,137,Monday,Croissant,2016,2016-05-16
5709,2016-05-17,7.0,10.75,15,21.0,1605173.0,3.0,155.81645216738,0.0,1,138,Tuesday,Croissant,2016,2016-05-17
5714,2016-05-18,5.0,16.75,7,,1605183.0,3.0,112.530997859032,0.0,2,139,Wednesday,Croissant,2016,2016-05-18
5719,2016-05-19,2.0,19.5,10,0.0,1605193.0,3.0,129.892096900825,0.0,3,140,Thursday,Croissant,2016,2016-05-19
5724,2016-05-20,8.0,14.75,11,61.0,1605203.0,3.0,134.003083415072,0.0,4,141,Friday,Croissant,2016,2016-05-20
5729,2016-05-21,6.0,19.375,9,21.0,1605213.0,3.0,175.636694299349,0.0,5,142,Saturday,Croissant,2016,2016-05-21
5734,2016-05-22,1.0,25.0,9,,1605223.0,3.0,194.032210815487,0.0,6,143,Sunday,Croissant,2016,2016-05-22
5739,2016-05-23,7.0,15.5,8,21.0,1605233.0,3.0,138.761811140948,0.0,0,144,Monday,Croissant,2016,2016-05-23
5744,2016-05-24,8.0,14.25,10,21.0,1605243.0,3.0,138.349557509955,0.0,1,145,Tuesday,Croissant,2016,2016-05-24
5749,2016-05-25,7.0,16.5,6,20.0,1605253.0,3.0,93.5805022963291,0.0,2,146,Wednesday,Croissant,2016,2016-05-25
5753,2016-05-26,7.0,14.375,6,61.0,1605263.0,3.0,107.902859794621,0.0,3,147,Thursday,Croissant,2016,2016-05-26
5758,2016-05-27,4.0,15.875,9,61.0,1605273.0,3.0,155.749888701697,0.0,4,148,Friday,Croissant,2016,2016-05-27
5763,2016-05-28,2.0,18.625,11,,1605283.0,3.0,247.070837260053,0.0,5,149,Saturday,Croissant,2016,2016-05-28
5768,2016-05-29,6.0,17.0,13,21.0,1605293.0,3.0,201.949752631363,0.0,6,150,Sunday,Croissant,2016,2016-05-29
5773,2016-05-30,4.0,20.25,17,0.0,1605303.0,3.0,107.195033511458,0.0,0,151,Monday,Croissant,2016,2016-05-30
5778,2016-05-31,1.0,20.625,13,0.0,1605313.0,3.0,75.1225395305266,0.0,1,152,Tuesday,Croissant,2016,2016-05-31
5783,2016-06-01,4.0,21.75,16,0.0,1606013.0,3.0,102.647483208157,0.0,2,153,Wednesday,Croissant,2016,2016-06-01
5788,2016-06-02,1.0,21.5,13,,1606023.0,3.0,81.0016777964952,0.0,3,154,Thursday,Croissant,2016,2016-06-02
5793,2016-06-03,0.0,21.875,10,,1606033.0,3.0,119.434613145659,0.0,4,155,Friday,Croissant,2016,2016-06-03
5798,2016-06-04,0.0,24.5,7,,1606043.0,3.0,186.288225946355,0.0,5,156,Saturday,Croissant,2016,2016-06-04
5803,2016-06-05,0.0,25.25,9,,1606053.0,3.0,204.02382551188,0.0,6,157,Sunday,Croissant,2016,2016-06-05
5808,2016-06-06,1.0,22.875,15,,1606063.0,3.0,114.794611851092,0.0,0,158,Monday,Croissant,2016,2016-06-06
5813,2016-06-07,1.0,25.375,8,,1606073.0,3.0,111.50908281886,0.0,1,159,Tuesday,Croissant,2016,2016-06-07
5818,2016-06-08,4.0,18.875,13,,1606083.0,3.0,139.4508539836,0.0,2,160,Wednesday,Croissant,2016,2016-06-08
5823,2016-06-09,1.0,19.5,16,,1606093.0,3.0,114.020491132883,0.0,3,161,Thursday,Croissant,2016,2016-06-09
5828,2016-06-10,3.0,18.125,13,,1606103.0,3.0,129.407445698529,0.0,4,162,Friday,Croissant,2016,2016-06-10
5833,2016-06-11,0.0,17.375,12,,1606113.0,3.0,228.439799511311,0.0,5,163,Saturday,Croissant,2016,2016-06-11
5838,2016-06-12,7.0,13.875,7,61.0,1606123.0,3.0,207.792906901658,0.0,6,164,Sunday,Croissant,2016,2016-06-12
5843,2016-06-13,7.0,15.25,11,63.0,1606133.0,3.0,141.781000615203,0.0,0,165,Monday,Croissant,2016,2016-06-13
5848,2016-06-14,7.0,16.5,8,61.0,1606143.0,3.0,100.912492228875,0.0,1,166,Tuesday,Croissant,2016,2016-06-14
5853,2016-06-15,6.0,18.25,8,95.0,1606153.0,3.0,110.978634293169,0.0,2,167,Wednesday,Croissant,2016,2016-06-15
5858,2016-06-16,6.0,18.25,7,63.0,1606163.0,3.0,86.6321388895877,0.0,3,168,Thursday,Croissant,2016,2016-06-16
5863,2016-06-17,6.0,18.125,10,21.0,1606173.0,3.0,111.578949303683,0.0,4,169,Friday,Croissant,2016,2016-06-17
5868,2016-06-18,6.0,18.0,12,21.0,1606183.0,3.0,210.995958062752,1.0,5,170,Saturday,Croissant,2016,2016-06-18
5873,2016-06-19,7.0,16.0,14,,1606193.0,3.0,221.472814024848,1.0,6,171,Sunday,Croissant,2016,2016-06-19
5878,2016-06-20,4.0,20.875,10,61.0,1606203.0,3.0,160.366420638134,1.0,0,172,Monday,Croissant,2016,2016-06-20
5883,2016-06-21,4.0,19.875,9,,1606213.0,3.0,147.991076622665,1.0,1,173,Tuesday,Croissant,2016,2016-06-21
5888,2016-06-22,5.0,22.125,9,61.0,1606223.0,3.0,132.946056097799,1.0,2,174,Wednesday,Croissant,2016,2016-06-22
5893,2016-06-23,5.0,27.875,8,,1606233.0,3.0,161.58432145411,1.0,3,175,Thursday,Croissant,2016,2016-06-23
5898,2016-06-24,5.0,24.125,9,,1606243.0,3.0,161.274225315318,1.0,4,176,Friday,Croissant,2016,2016-06-24
5902,2016-06-25,7.0,18.25,14,95.0,1606253.0,3.0,330.478660501536,1.0,5,177,Saturday,Croissant,2016,2016-06-25
5907,2016-06-26,5.0,19.25,11,0.0,1606263.0,3.0,240.674329382729,1.0,6,178,Sunday,Croissant,2016,2016-06-26
5912,2016-06-27,7.0,19.375,10,61.0,1606273.0,3.0,145.138260293234,0.0,0,179,Monday,Croissant,2016,2016-06-27
5917,2016-06-28,4.0,18.375,11,21.0,1606283.0,3.0,161.869224113387,0.0,1,180,Tuesday,Croissant,2016,2016-06-28
5922,2016-06-29,5.0,18.75,9,21.0,1606293.0,3.0,138.086225716019,0.0,2,181,Wednesday,Croissant,2016,2016-06-29
5927,2016-06-30,7.0,18.25,9,61.0,1606303.0,3.0,136.640373498376,0.0,3,182,Thursday,Croissant,2016,2016-06-30
5932,2016-07-01,8.0,19.25,7,63.0,1607013.0,3.0,148.845304362305,0.0,4,183,Friday,Croissant,2016,2016-07-01
5937,2016-07-02,7.0,15.625,12,61.0,1607023.0,3.0,235.678451999105,0.0,5,184,Saturday,Croissant,2016,2016-07-02
5942,2016-07-03,4.0,17.125,12,61.0,1607033.0,3.0,198.57572478932,0.0,6,185,Sunday,Croissant,2016,2016-07-03
5947,2016-07-04,6.0,17.25,10,61.0,1607043.0,3.0,101.501372957599,0.0,0,186,Monday,Croissant,2016,2016-07-04
5952,2016-07-05,7.0,17.125,10,95.0,1607053.0,3.0,139.603404199373,0.0,1,187,Tuesday,Croissant,2016,2016-07-05
5957,2016-07-06,5.0,16.5,22,21.0,1607063.0,3.0,164.349099555347,0.0,2,188,Wednesday,Croissant,2016,2016-07-06
5963,2016-07-08,6.0,19.125,8,63.0,1607083.0,3.0,157.876878826052,0.0,4,190,Friday,Croissant,2016,2016-07-08
5968,2016-07-09,5.0,19.125,12,,1607093.0,3.0,246.879387896932,0.0,5,191,Saturday,Croissant,2016,2016-07-09
5973,2016-07-10,6.0,24.125,8,,1607103.0,3.0,216.585703890106,0.0,6,192,Sunday,Croissant,2016,2016-07-10
5978,2016-07-11,6.0,20.0,13,21.0,1607113.0,3.0,179.278876112019,0.0,0,193,Monday,Croissant,2016,2016-07-11
5983,2016-07-12,4.0,19.125,14,95.0,1607123.0,3.0,170.230875748386,0.0,1,194,Tuesday,Croissant,2016,2016-07-12
5988,2016-07-13,6.0,16.375,6,63.0,1607133.0,3.0,179.907364672447,0.0,2,195,Wednesday,Croissant,2016,2016-07-13
5993,2016-07-14,7.0,16.375,12,53.0,1607143.0,3.0,218.801690747843,0.0,3,196,Thursday,Croissant,2016,2016-07-14
5998,2016-07-15,7.0,17.0,16,61.0,1607153.0,3.0,188.310124766528,0.0,4,197,Friday,Croissant,2016,2016-07-15
6003,2016-07-16,7.0,18.0,10,61.0,1607163.0,3.0,223.292333174144,0.0,5,198,Saturday,Croissant,2016,2016-07-16
6008,2016-07-17,7.0,17.25,9,61.0,1607173.0,3.0,240.984092016883,0.0,6,199,Sunday,Croissant,2016,2016-07-17
6014,2016-07-19,6.0,22.375,12,20.0,1607193.0,3.0,231.302041791688,0.0,1,201,Tuesday,Croissant,2016,2016-07-19
6019,2016-07-20,0.0,26.0,9,,1607203.0,3.0,225.94725477004,0.0,2,202,Wednesday,Croissant,2016,2016-07-20
6024,2016-07-21,3.0,25.875,8,,1607213.0,3.0,214.795915124578,0.0,3,203,Thursday,Croissant,2016,2016-07-21
6029,2016-07-22,3.0,26.0,6,21.0,1607223.0,3.0,218.193724524142,0.0,4,204,Friday,Croissant,2016,2016-07-22
6034,2016-07-23,3.0,25.375,9,,1607233.0,3.0,300.402606623953,0.0,5,205,Saturday,Croissant,2016,2016-07-23
6039,2016-07-24,0.0,25.25,10,,1607243.0,3.0,257.179272866847,0.0,6,206,Sunday,Croissant,2016,2016-07-24
6044,2016-07-25,4.0,25.375,7,95.0,1607253.0,3.0,282.729423408297,0.0,0,207,Monday,Croissant,2016,2016-07-25
6049,2016-07-26,3.0,21.875,9,20.0,1607263.0,3.0,311.186206266119,0.0,1,208,Tuesday,Croissant,2016,2016-07-26
6053,2016-07-27,4.0,21.375,6,,1607273.0,3.0,296.787317629001,0.0,2,209,Wednesday,Croissant,2016,2016-07-27
6058,2016-07-28,4.0,21.25,7,20.0,1607283.0,3.0,339.772120514901,0.0,3,210,Thursday,Croissant,2016,2016-07-28
6063,2016-07-29,6.0,21.0,10,65.0,1607293.0,3.0,313.051127748557,0.0,4,211,Friday,Croissant,2016,2016-07-29
6068,2016-07-30,4.0,19.625,10,65.0,1607303.0,3.0,396.978002151989,0.0,5,212,Saturday,Croissant,2016,2016-07-30
6073,2016-07-31,7.0,17.375,6,61.0,1607313.0,3.0,352.721178327364,0.0,6,213,Sunday,Croissant,2016,2016-07-31
6078,2016-08-01,3.0,18.5,14,61.0,1608013.0,3.0,315.867116776854,0.0,0,214,Monday,Croissant,2016,2016-08-01
6083,2016-08-02,4.0,19.75,7,20.0,1608023.0,3.0,307.195889740818,0.0,1,215,Tuesday,Croissant,2016,2016-08-02
6088,2016-08-03,7.0,19.375,9,61.0,1608033.0,3.0,324.063160689359,0.0,2,216,Wednesday,Croissant,2016,2016-08-03
6093,2016-08-04,6.0,20.375,11,61.0,1608043.0,3.0,294.953956111065,0.0,3,217,Thursday,Croissant,2016,2016-08-04
6098,2016-08-05,4.0,20.5,15,21.0,1608053.0,3.0,307.366610857395,0.0,4,218,Friday,Croissant,2016,2016-08-05
6103,2016-08-06,5.0,17.5,14,95.0,1608063.0,3.0,326.032069049756,0.0,5,219,Saturday,Croissant,2016,2016-08-06
6108,2016-08-07,6.0,21.125,13,21.0,1608073.0,3.0,327.052753961083,0.0,6,220,Sunday,Croissant,2016,2016-08-07
6113,2016-08-08,5.0,19.0,18,21.0,1608083.0,3.0,277.881342355861,0.0,0,221,Monday,Croissant,2016,2016-08-08
6118,2016-08-09,5.0,15.375,18,21.0,1608093.0,3.0,320.651490164019,0.0,1,222,Tuesday,Croissant,2016,2016-08-09
6123,2016-08-10,4.0,14.5,15,95.0,1608103.0,3.0,315.42015433627,0.0,2,223,Wednesday,Croissant,2016,2016-08-10
6128,2016-08-11,7.0,13.875,9,61.0,1608113.0,3.0,312.998425205478,0.0,3,224,Thursday,Croissant,2016,2016-08-11
6133,2016-08-12,7.0,18.25,12,61.0,1608123.0,3.0,316.412519279478,0.0,4,225,Friday,Croissant,2016,2016-08-12
6138,2016-08-13,7.0,18.125,12,61.0,1608133.0,3.0,402.860567190888,0.0,5,226,Saturday,Croissant,2016,2016-08-13
6145,2016-08-16,2.0,19.375,10,,1608163.0,3.0,268.715042972505,0.0,1,229,Tuesday,Croissant,2016,2016-08-16
6150,2016-08-17,0.0,19.571428,8,,1608173.0,3.0,274.152347904724,0.0,2,230,Wednesday,Croissant,2016,2016-08-17
6155,2016-08-18,3.0,18.25,9,,1608183.0,3.0,287.765747135281,0.0,3,231,Thursday,Croissant,2016,2016-08-18
6160,2016-08-19,3.0,20.375,8,,1608193.0,3.0,264.579771990774,0.0,4,232,Friday,Croissant,2016,2016-08-19
6165,2016-08-20,7.0,20.25,9,61.0,1608203.0,3.0,383.298667769012,0.0,5,233,Saturday,Croissant,2016,2016-08-20
6170,2016-08-21,4.0,19.875,9,21.0,1608213.0,3.0,259.585275102001,0.0,6,234,Sunday,Croissant,2016,2016-08-21
6175,2016-08-22,7.0,18.375,10,65.0,1608223.0,3.0,138.3366983689,0.0,0,235,Monday,Croissant,2016,2016-08-22
6180,2016-08-23,6.0,21.75,8,,1608233.0,3.0,184.170367057689,0.0,1,236,Tuesday,Croissant,2016,2016-08-23
6185,2016-08-24,0.0,25.375,6,,1608243.0,3.0,170.353220830059,0.0,2,237,Wednesday,Croissant,2016,2016-08-24
6190,2016-08-25,0.0,28.375,6,,1608253.0,3.0,181.842118829346,0.0,3,238,Thursday,Croissant,2016,2016-08-25
6195,2016-08-26,0.0,27.75,13,,1608263.0,3.0,166.402064505158,0.0,4,239,Friday,Croissant,2016,2016-08-26
6200,2016-08-27,0.0,20.375,8,,1608273.0,3.0,277.903100318237,0.0,5,240,Saturday,Croissant,2016,2016-08-27
6205,2016-08-28,4.0,21.875,12,63.0,1608283.0,3.0,256.176762589354,0.0,6,241,Sunday,Croissant,2016,2016-08-28
6210,2016-08-29,3.0,18.5,15,21.0,1608293.0,3.0,136.29657520517,0.0,0,242,Monday,Croissant,2016,2016-08-29
6215,2016-08-30,2.0,20.25,12,,1608303.0,3.0,160.336321801591,0.0,1,243,Tuesday,Croissant,2016,2016-08-30
6220,2016-08-31,0.0,23.125,6,,1608313.0,3.0,163.49670308802,0.0,2,244,Wednesday,Croissant,2016,2016-08-31
6225,2016-09-01,5.0,20.25,13,21.0,1609013.0,3.0,184.329861039082,0.0,3,245,Thursday,Croissant,2016,2016-09-01
6230,2016-09-02,4.0,19.125,8,61.0,1609023.0,3.0,161.932437682552,0.0,4,246,Friday,Croissant,2016,2016-09-02
6235,2016-09-03,5.0,19.25,12,21.0,1609033.0,3.0,269.483931194562,0.0,5,247,Saturday,Croissant,2016,2016-09-03
6240,2016-09-04,6.0,19.25,8,61.0,1609043.0,3.0,221.580285871103,0.0,6,248,Sunday,Croissant,2016,2016-09-04
6245,2016-09-05,0.0,19.125,12,0.0,1609053.0,3.0,126.457096377826,0.0,0,249,Monday,Croissant,2016,2016-09-05
6250,2016-09-06,2.0,21.75,6,,1609063.0,3.0,122.486688739232,0.0,1,250,Tuesday,Croissant,2016,2016-09-06
6255,2016-09-07,0.0,23.625,6,,1609073.0,3.0,125.901174672784,0.0,2,251,Wednesday,Croissant,2016,2016-09-07
6260,2016-09-08,0.0,25.625,7,,1609083.0,3.0,123.558512923317,0.0,3,252,Thursday,Croissant,2016,2016-09-08
6265,2016-09-09,2.0,21.375,10,0.0,1609093.0,3.0,152.138133385527,0.0,4,253,Friday,Croissant,2016,2016-09-09
6270,2016-09-10,0.0,23.875,6,,1609103.0,3.0,280.009462399262,0.0,5,254,Saturday,Croissant,2016,2016-09-10
6275,2016-09-11,6.0,20.875,10,,1609113.0,3.0,209.960575918,0.0,6,255,Sunday,Croissant,2016,2016-09-11
6280,2016-09-12,0.0,25.375,8,,1609123.0,3.0,155.471605350608,0.0,0,256,Monday,Croissant,2016,2016-09-12
6285,2016-09-13,0.0,27.875,8,,1609133.0,3.0,176.251944609301,0.0,1,257,Tuesday,Croissant,2016,2016-09-13
6290,2016-09-14,0.0,25.25,9,,1609143.0,3.0,151.863811050942,0.0,2,258,Wednesday,Croissant,2016,2016-09-14
6295,2016-09-15,0.0,23.75,13,,1609153.0,3.0,135.288518813294,0.0,3,259,Thursday,Croissant,2016,2016-09-15
6300,2016-09-16,4.0,22.75,8,0.0,1609163.0,3.0,161.752881879896,0.0,4,260,Friday,Croissant,2016,2016-09-16
6305,2016-09-17,5.0,18.875,14,,1609173.0,3.0,215.046440523193,0.0,5,261,Saturday,Croissant,2016,2016-09-17
6310,2016-09-18,7.0,16.75,15,21.0,1609183.0,3.0,197.307853070949,0.0,6,262,Sunday,Croissant,2016,2016-09-18
6315,2016-09-19,7.0,17.0,9,,1609193.0,3.0,122.536393643501,0.0,0,263,Monday,Croissant,2016,2016-09-19
6320,2016-09-20,5.0,17.5,8,,1609203.0,3.0,131.214401149036,0.0,1,264,Tuesday,Croissant,2016,2016-09-20
6325,2016-09-21,3.0,18.375,10,,1609213.0,3.0,118.573978194193,0.0,2,265,Wednesday,Croissant,2016,2016-09-21
6330,2016-09-22,4.0,18.5,6,,1609223.0,3.0,121.812793900583,0.0,3,266,Thursday,Croissant,2016,2016-09-22
6335,2016-09-23,4.0,18.625,12,21.0,1609233.0,3.0,114.784833689674,0.0,4,267,Friday,Croissant,2016,2016-09-23
6340,2016-09-24,0.0,18.625,6,,1609243.0,3.0,147.403447349753,0.0,5,268,Saturday,Croissant,2016,2016-09-24
6345,2016-09-25,0.0,21.375,8,,1609253.0,3.0,171.298099810589,0.0,6,269,Sunday,Croissant,2016,2016-09-25
6350,2016-09-26,4.0,18.25,6,0.0,1609263.0,3.0,100.656797037996,0.0,0,270,Monday,Croissant,2016,2016-09-26
6355,2016-09-27,0.0,19.875,6,0.0,1609273.0,3.0,106.824179540477,0.0,1,271,Tuesday,Croissant,2016,2016-09-27
6360,2016-09-28,6.0,19.125,19,,1609283.0,3.0,108.052540485998,0.0,2,272,Wednesday,Croissant,2016,2016-09-28
6365,2016-09-29,7.0,17.375,13,61.0,1609293.0,3.0,113.054146061102,0.0,3,273,Thursday,Croissant,2016,2016-09-29
6370,2016-09-30,6.0,14.0,11,61.0,1609303.0,3.0,129.269260103097,0.0,4,274,Friday,Croissant,2016,2016-09-30
6375,2016-10-01,3.0,15.875,6,,1610013.0,3.0,166.963999835678,0.0,5,275,Saturday,Croissant,2016,2016-10-01
6380,2016-10-02,3.0,15.75,7,21.0,1610023.0,3.0,186.732360367454,0.0,6,276,Sunday,Croissant,2016,2016-10-02
6385,2016-10-03,7.0,14.375,18,61.0,1610033.0,3.0,182.443859182106,0.0,0,277,Monday,Croissant,2016,2016-10-03
6390,2016-10-04,5.0,13.25,16,,1610043.0,3.0,123.415726677241,0.0,1,278,Tuesday,Croissant,2016,2016-10-04
6395,2016-10-05,3.0,12.0,19,,1610053.0,3.0,120.624272460905,0.0,2,279,Wednesday,Croissant,2016,2016-10-05
6400,2016-10-06,7.0,11.25,17,20.0,1610063.0,3.0,101.60163656775,0.0,3,280,Thursday,Croissant,2016,2016-10-06
6405,2016-10-07,7.0,11.125,15,0.0,1610073.0,3.0,141.93416312528,0.0,4,281,Friday,Croissant,2016,2016-10-07
6410,2016-10-08,5.0,11.625,16,,1610083.0,3.0,159.043461454141,0.0,5,282,Saturday,Croissant,2016,2016-10-08
6415,2016-10-09,7.0,9.125,10,61.0,1610093.0,3.0,181.693182252688,0.0,6,283,Sunday,Croissant,2016,2016-10-09
6420,2016-10-10,7.0,11.125,10,61.0,1610103.0,3.0,144.619334839444,0.0,0,284,Monday,Croissant,2016,2016-10-10
6425,2016-10-11,7.0,9.875,20,61.0,1610113.0,3.0,193.457092513929,0.0,1,285,Tuesday,Croissant,2016,2016-10-11
6430,2016-10-12,7.0,9.75,18,63.0,1610123.0,3.0,159.062487471256,0.0,2,286,Wednesday,Croissant,2016,2016-10-12
6435,2016-10-13,6.0,10.875,15,0.0,1610133.0,3.0,147.744752027756,0.0,3,287,Thursday,Croissant,2016,2016-10-13
6440,2016-10-14,7.0,9.125,13,61.0,1610143.0,3.0,166.32217095808,0.0,4,288,Friday,Croissant,2016,2016-10-14
6445,2016-10-15,8.0,8.625,12,61.0,1610153.0,3.0,189.027358152441,0.0,5,289,Saturday,Croissant,2016,2016-10-15
6450,2016-10-16,8.0,11.375,6,10.0,1610163.0,3.0,213.136283121314,0.0,6,290,Sunday,Croissant,2016,2016-10-16
6455,2016-10-17,8.0,9.75,6,10.0,1610173.0,3.0,158.15111344134,0.0,0,291,Monday,Croissant,2016,2016-10-17
6460,2016-10-18,7.0,13.25,6,28.0,1610183.0,3.0,149.45088792686,0.0,1,292,Tuesday,Croissant,2016,2016-10-18
6465,2016-10-19,8.0,7.625,4,61.0,1610193.0,3.0,139.392809720067,0.0,2,293,Wednesday,Croissant,2016,2016-10-19
6470,2016-10-20,7.0,10.125,10,21.0,1610203.0,3.0,163.589529856023,0.0,3,294,Thursday,Croissant,2016,2016-10-20
6475,2016-10-21,6.0,9.875,10,61.0,1610213.0,3.0,157.154195182157,0.0,4,295,Friday,Croissant,2016,2016-10-21
6480,2016-10-22,8.0,8.125,12,61.0,1610223.0,3.0,142.628523419571,0.0,5,296,Saturday,Croissant,2016,2016-10-22
6485,2016-10-23,7.0,8.625,4,21.0,1610233.0,3.0,184.302463772913,0.0,6,297,Sunday,Croissant,2016,2016-10-23
6490,2016-10-24,5.0,9.25,8,10.0,1610243.0,3.0,91.661343436281,0.0,0,298,Monday,Croissant,2016,2016-10-24
6495,2016-10-25,5.0,9.0,8,0.0,1610253.0,3.0,91.4174596798256,0.0,1,299,Tuesday,Croissant,2016,2016-10-25
6500,2016-10-26,6.0,7.375,6,10.0,1610263.0,3.0,124.814994354034,0.0,2,300,Wednesday,Croissant,2016,2016-10-26
6505,2016-10-27,7.0,13.375,9,21.0,1610273.0,3.0,81.3083736578224,0.0,3,301,Thursday,Croissant,2016,2016-10-27
6510,2016-10-28,6.0,12.75,15,21.0,1610283.0,3.0,84.2028058990911,0.0,4,302,Friday,Croissant,2016,2016-10-28
6515,2016-10-29,4.0,11.375,16,20.0,1610293.0,3.0,110.598012441388,0.0,5,303,Saturday,Croissant,2016,2016-10-29
6520,2016-10-30,4.0,11.0,9,5.0,1610303.0,3.0,141.901075742017,0.0,6,304,Sunday,Croissant,2016,2016-10-30
6525,2016-10-31,7.0,12.125,6,61.0,1610313.0,3.0,116.957939230667,0.0,0,305,Monday,Croissant,2016,2016-10-31
6530,2016-11-01,6.0,10.125,12,61.0,1611013.0,3.0,101.44458467343,0.0,1,306,Tuesday,Croissant,2016,2016-11-01
6535,2016-11-02,4.0,7.25,13,21.0,1611023.0,3.0,90.8202443873751,0.0,2,307,Wednesday,Croissant,2016,2016-11-02
6540,2016-11-03,4.0,5.875,5,,1611033.0,3.0,111.819161696001,0.0,3,308,Thursday,Croissant,2016,2016-11-03
6546,2016-11-04,7.0,7.875,8,61.0,1611043.0,3.0,122.555235204681,0.0,4,309,Friday,Croissant,2016,2016-11-04
6552,2016-11-05,7.0,5.5,5,61.0,1611053.0,3.0,115.638311931186,0.0,5,310,Saturday,Croissant,2016,2016-11-05
6558,2016-11-06,7.0,6.625,6,61.0,1611063.0,3.0,142.854624136284,0.0,6,311,Sunday,Croissant,2016,2016-11-06
6563,2016-11-07,7.0,3.5,14,61.0,1611073.0,3.0,98.4615638799173,0.0,0,312,Monday,Croissant,2016,2016-11-07
6569,2016-11-08,7.0,0.75,14,71.0,1611083.0,3.0,79.8857514598579,0.0,1,313,Tuesday,Croissant,2016,2016-11-08
6575,2016-11-09,0.0,1.25,4,10.0,1611093.0,3.0,76.8691465964589,0.0,2,314,Wednesday,Croissant,2016,2016-11-09
6581,2016-11-10,7.0,4.0,8,22.0,1611103.0,3.0,73.253261288051,0.0,3,315,Thursday,Croissant,2016,2016-11-10
6587,2016-11-11,4.0,4.875,10,21.0,1611113.0,3.0,81.1040142115944,0.0,4,316,Friday,Croissant,2016,2016-11-11
6593,2016-11-12,3.0,1.625,6,49.0,1611123.0,3.0,113.479986837697,0.0,5,317,Saturday,Croissant,2016,2016-11-12
6599,2016-11-13,4.0,1.375,9,5.0,1611133.0,3.0,155.829169523759,0.0,6,318,Sunday,Croissant,2016,2016-11-13
6605,2016-11-14,4.0,2.0,10,5.0,1611143.0,3.0,75.9976345648867,0.0,0,319,Monday,Croissant,2016,2016-11-14
6611,2016-11-15,7.0,7.75,9,61.0,1611153.0,3.0,84.5049657045271,0.0,1,320,Tuesday,Croissant,2016,2016-11-15
6617,2016-11-16,7.0,8.75,11,61.0,1611163.0,3.0,93.210451599767,0.0,2,321,Wednesday,Croissant,2016,2016-11-16
6623,2016-11-17,6.0,7.75,9,21.0,1611173.0,3.0,106.092674322495,0.0,3,322,Thursday,Croissant,2016,2016-11-17
6629,2016-11-18,4.0,7.25,13,21.0,1611183.0,3.0,64.3170726423712,0.0,4,323,Friday,Croissant,2016,2016-11-18
6635,2016-11-19,6.0,6.625,11,21.0,1611193.0,3.0,116.829845405325,0.0,5,324,Saturday,Croissant,2016,2016-11-19
6641,2016-11-20,6.0,6.375,12,63.0,1611203.0,3.0,142.385019678959,0.0,6,325,Sunday,Croissant,2016,2016-11-20
6647,2016-11-21,7.0,11.5,6,61.0,1611213.0,3.0,98.333606595868,0.0,0,326,Monday,Croissant,2016,2016-11-21
6653,2016-11-22,7.0,12.125,7,,1611223.0,3.0,101.236985727754,0.0,1,327,Tuesday,Croissant,2016,2016-11-22
